Gene	sgRNA	OMM1|beta	OMM1|z	OMM1|p-value	OMM1|fdr	OMM1|wald-p-value	OMM1|wald-fdr
E2F6	3	-0.17926	-0.75484	0.42403	0.83121	0.45035	0.7905
E2F7	5	0.13721	1.1561	0.20188	0.6385	0.24762	0.68807
E2F8	5	0.20845	1.3416	0.046818	0.31165	0.17973	0.64908
E4F1	5	-0.47396	-2.6851	0.039987	0.28492	0.0072507	0.11274
EAF1	5	0.094337	0.90005	0.37782	0.80445	0.36809	0.74908
EAF2	5	0.13435	0.75752	0.21204	0.6502	0.44874	0.78931
EAPP	5	-0.76412	-3.2578	0.0032767	0.054478	0.0011228	0.027007
EARS2	5	-0.074142	-0.82151	0.72115	0.94454	0.41135	0.77091
EBAG9	5	-0.027731	-0.18933	0.9463	0.99035	0.84984	0.95154
EBF1	5	0.11134	1.0188	0.29868	0.74262	0.30828	0.71981
EBF2	4	-0.0022532	-0.016205	0.95046	0.99097	0.98707	0.99625
EBF3	5	0.086663	0.71954	0.41681	0.82892	0.47181	0.79972
EBF4	5	0.15437	1.2149	0.14984	0.56503	0.22442	0.67495
EBI3	5	-0.10048	-0.86836	0.61341	0.91131	0.3852	0.75718
EBLN1	5	-0.13035	-0.6602	0.51	0.87379	0.50913	0.82041
EBLN2	5	-0.0022424	-0.02088	0.91564	0.98618	0.98334	0.9949
EBNA1BP2	5	-0.60761	-2.9726	0.012218	0.14013	0.0029529	0.056342
EBP	5	0.30081	1.6636	0.0032767	0.054478	0.096186	0.57035
EBPL	5	-0.11335	-0.44349	0.56559	0.89486	0.65741	0.88354
ECD	5	-1.6916	-5.0898	0	0	3.5843e-07	5.6613e-05
ECE1	5	0.024393	0.25801	0.76319	0.95623	0.7964	0.93341
ECE2	11	0.022113	0.25391	0.59963	0.90746	0.79956	0.93481
ECEL1	5	0.0040449	0.048169	0.88015	0.97858	0.96158	0.98847
ECH1	5	-0.072335	-0.85719	0.72976	0.94549	0.39134	0.76021
ECHDC1	14	0.10528	0.93329	0.085916	0.43273	0.35067	0.74125
ECHDC2	4	-0.087216	-0.75036	0.66417	0.92936	0.45304	0.79181
ECHDC3	5	-0.01069	-0.18184	0.96273	0.99295	0.85571	0.95405
ECHS1	5	0.27578	1.6558	0.008275	0.10956	0.097754	0.57222
ECI1	4	-0.11278	-0.90273	0.57653	0.89964	0.36667	0.74855
ECI2	5	0.074262	0.30212	0.48145	0.85806	0.76256	0.92289
ECM1	5	-0.093984	-1.3675	0.63856	0.92006	0.17148	0.64504
ECM2	5	0.16251	1.4533	0.12768	0.52547	0.14615	0.62706
ECSIT	12	-0.62654	-4.238	0.00027769	0.0075758	2.2551e-05	0.0013821
ECT2	5	-0.14712	-0.82922	0.4594	0.84863	0.40698	0.76881
ECT2L	5	-0.012487	-0.12569	0.97284	0.9937	0.89998	0.97001
EDA	5	0.12839	1.0141	0.2317	0.67356	0.31053	0.72138
EDA2R	5	0.32065	1.7177	0.002277	0.042887	0.085853	0.5512
EDAR	5	0.088472	0.82208	0.40781	0.82192	0.41103	0.77078
EDARADD	5	0.083698	0.59696	0.43075	0.83335	0.55053	0.8388
EDC3	5	0.022038	0.18269	0.77757	0.95959	0.85504	0.95392
EDC4	5	-0.22137	-2.136	0.28318	0.72635	0.032679	0.35108
EDDM3A	5	-0.090912	-0.73319	0.65278	0.92574	0.46344	0.79618
EDDM3B	5	-0.25049	-1.3097	0.23153	0.6735	0.19031	0.6529
EDEM1	5	0.071905	0.85556	0.49484	0.86471	0.39224	0.76027
EDEM2	5	0.12051	1.5481	0.26064	0.70517	0.12159	0.59939
EDEM3	5	0.037851	0.32686	0.68222	0.93289	0.74378	0.91585
EDF1	5	-0.12811	-0.96609	0.51688	0.87724	0.334	0.73227
EDIL3	5	0.056744	0.34498	0.57636	0.89964	0.73011	0.9106
EDN1	5	0.046704	0.61018	0.63418	0.919	0.54174	0.83448
EDN2	5	0.20897	1.153	0.046373	0.30972	0.24892	0.68814
EDN3	5	0.1745	1.7514	0.099911	0.46414	0.079884	0.54043
EDNRA	7	0.10723	0.90668	0.22848	0.67069	0.36458	0.74731
EDNRB	5	0.17366	1.5144	0.10224	0.47036	0.12992	0.60687
EEA1	5	-0.052235	-0.53079	0.82106	0.96811	0.59556	0.85866
EED	5	0.065656	0.54883	0.52921	0.88395	0.58312	0.85312
EEF1A1	2	-2.0373	-2.9028	0.0012218	0.026379	0.0036984	0.066958
EEF1A2	5	0.084711	0.59028	0.4258	0.83225	0.555	0.84014
EEF1B2	3	-0.43452	-1.7301	0.12957	0.52987	0.083613	0.54721
EEF1D	11	0.090423	1.2418	0.1871	0.62262	0.2143	0.66793
EEF1E1	5	-0.14691	-1.0911	0.45962	0.84863	0.27521	0.7042
EEF1G	5	-0.45235	-2.4342	0.04865	0.31889	0.014924	0.19529
EEF2	5	-2.3485	-5.0649	0	0	4.0855e-07	6.2875e-05
EEF2K	5	-0.027147	-0.25304	0.94924	0.99084	0.80024	0.93511
EEFSEC	5	-0.027631	-0.36026	0.94685	0.99036	0.71866	0.90795
EEPD1	5	0.050502	0.39306	0.61196	0.91081	0.69427	0.89893
EFCAB1	5	0.14882	0.7196	0.16683	0.5958	0.47177	0.79972
EFCAB11	10	0.18213	1.1309	0.015773	0.16341	0.25809	0.69156
EFCAB12	5	-0.034356	-0.36548	0.91147	0.98488	0.71475	0.90633
EFCAB13	5	-0.026666	-0.2749	0.95196	0.99133	0.7834	0.92892
EFCAB14	5	0.19856	1.5621	0.058592	0.35332	0.11826	0.59612
EFCAB2	6	-0.16945	-1.257	0.36305	0.79477	0.20875	0.66425
EFCAB3	5	-0.070186	-0.86207	0.73881	0.94933	0.38865	0.75897
EFCAB4A	5	0.048182	0.56809	0.6254	0.91485	0.56997	0.84771
EFCAB4B	5	0.1872	1.3189	0.076252	0.40924	0.18721	0.65217
EFCAB5	5	0.10625	0.8861	0.32139	0.76151	0.37557	0.75271
EFCAB6	5	0.096272	0.72419	0.36893	0.79892	0.46895	0.79824
EFCAB7	5	-0.034525	-0.24509	0.91064	0.98487	0.80639	0.93743
EFCAB9	5	0.12603	1.074	0.24086	0.6845	0.28284	0.70858
EFCC1	5	0.045292	0.38814	0.64245	0.92278	0.69791	0.90017
EFEMP1	5	0.030978	0.24332	0.72154	0.94454	0.80776	0.93775
EFEMP2	5	0.036255	0.3086	0.69149	0.93546	0.75763	0.92174
EFHB	5	0.10019	0.9398	0.34827	0.7829	0.34732	0.74003
EFHC1	5	0.14354	0.88101	0.18216	0.61465	0.37831	0.75451
EFHC2	5	0.24161	1.2089	0.019827	0.18919	0.22669	0.67567
EFHD1	9	0.053916	0.57625	0.43269	0.83439	0.56445	0.84499
EFHD2	5	-0.053858	-0.28197	0.81417	0.96728	0.77796	0.92743
EFNA1	5	0.2406	1.7394	0.020215	0.19078	0.081972	0.54277
EFNA2	5	-0.091363	-0.92183	0.65106	0.92543	0.35662	0.743
EFNA3	5	-0.15858	-1.3935	0.42736	0.8329	0.16346	0.63666
EFNA4	5	0.0034302	0.03402	0.88365	0.97884	0.97286	0.99288
EFNA5	5	-0.047133	-0.56306	0.84672	0.97129	0.57339	0.84926
EFNB1	5	0.30082	1.7304	0.0032767	0.054478	0.083562	0.54721
EFNB2	5	0.15114	1.2357	0.15928	0.58139	0.21655	0.67017
EFNB3	5	0.20429	1.4632	0.051705	0.33002	0.14342	0.624
EFR3A	5	0.23304	1.0916	0.024492	0.21291	0.27501	0.7042
EFR3B	5	-0.018008	-0.21958	0.99789	0.99967	0.8262	0.94376
EFS	5	-0.16591	-1.0181	0.40881	0.8228	0.30863	0.71984
EFTUD1	5	-0.20014	-1.4643	0.3245	0.76399	0.14311	0.62391
EFTUD2	5	-1.7687	-4.9165	0	0	8.8115e-07	0.00011018
EGF	5	-0.11996	-1.7429	0.54237	0.88895	0.081351	0.54199
EGFL6	5	0.26239	1.5747	0.011663	0.13583	0.11532	0.59103
EGFL7	5	-0.14032	-1.3594	0.47978	0.85669	0.17401	0.64555
EGFL8	5	0.13581	1.7346	0.20704	0.64454	0.082806	0.54596
EGFLAM	13	0.14769	2.1921	0.022548	0.20401	0.028372	0.31534
EGFR	5	0.18097	1.9426	0.087082	0.43531	0.052062	0.45549
EGLN1	5	-0.24043	-1.3407	0.2482	0.69211	0.18001	0.64908
EGLN2	5	-0.037329	-0.45191	0.89503	0.98012	0.65134	0.88134
EGLN3	5	0.090453	0.6343	0.3972	0.81357	0.52588	0.82679
EGR1	5	-0.11855	-1.7798	0.54782	0.89069	0.075113	0.52914
EGR2	5	-0.63515	-1.9822	0.009719	0.12153	0.047455	0.43941
EGR3	5	0.12846	1.7211	0.23165	0.6735	0.085224	0.54974
EGR4	5	-0.17246	-1.6914	0.3902	0.81003	0.09077	0.5614
EHBP1	5	0.077232	0.5053	0.46468	0.8498	0.61335	0.86627
EHBP1L1	5	0.024889	0.26829	0.76047	0.95555	0.78847	0.93078
EHD1	5	-0.10741	-0.96913	0.58664	0.90328	0.33248	0.732
EHD2	5	-0.072031	-0.81327	0.73092	0.94549	0.41606	0.77305
EHD3	5	0.070014	0.68849	0.50522	0.87072	0.49115	0.80856
EHD4	5	0.12559	0.88867	0.24186	0.68555	0.37418	0.75207
EHF	5	0.060982	0.68578	0.55304	0.89123	0.49285	0.80947
EHHADH	5	0.089778	0.82274	0.40014	0.81523	0.41066	0.77043
EHMT1	5	-0.15538	-1.4552	0.43558	0.8363	0.14562	0.62669
EHMT2	5	-0.20378	-1.0977	0.31645	0.75736	0.27235	0.70177
EID1	5	-0.12174	-1.147	0.53649	0.88639	0.25137	0.68909
EID2	5	0.096146	1.0119	0.36943	0.79942	0.31156	0.7221
EID2B	5	0.098821	0.89836	0.35533	0.78929	0.369	0.74934
EID3	5	0.051853	0.4583	0.60402	0.90792	0.64674	0.87948
EIF1	5	-0.45403	-2.3692	0.047762	0.31504	0.017828	0.22246
EIF1AD	5	-0.97846	-3.6273	0.0004443	0.011544	0.00028635	0.0093747
EIF1AX	5	-0.53073	-1.5345	0.024159	0.21117	0.12491	0.60072
EIF1AY	6	-0.27752	-1.0492	0.1575	0.57783	0.29408	0.71489
EIF1B	5	0.074632	0.8762	0.47917	0.85665	0.38092	0.75576
EIF2A	5	0.10534	0.86999	0.32567	0.76497	0.3843	0.75651
EIF2AK1	5	0.097683	0.73907	0.36138	0.79276	0.45986	0.79419
EIF2AK2	5	0.035675	0.26573	0.69444	0.93698	0.79045	0.93122
EIF2AK3	5	-0.028758	-0.21946	0.94019	0.98948	0.82629	0.94381
EIF2AK4	5	-0.016167	-0.15074	0.99272	0.99916	0.88018	0.96323
EIF2B1	5	-1.0431	-3.5259	0.00022215	0.0062016	0.00042201	0.012622
EIF2B2	5	-1.8507	-4.7799	0	0	1.7536e-06	0.00018063
EIF2B3	5	-1.0723	-3.114	0.00016661	0.0049505	0.0018455	0.039988
EIF2B4	5	-1.9638	-4.7869	0	0	1.6935e-06	0.00018044
EIF2B5	4	-1.5189	-3.4286	0	0	0.00060679	0.016732
EIF2D	5	0.15792	0.98289	0.14029	0.55054	0.32566	0.72809
EIF2S1	5	-1.2373	-2.8437	0.00011107	0.004158	0.0044586	0.077343
EIF2S2	4	-1.2517	-3.0683	0.00016661	0.0049505	0.0021529	0.04492
EIF2S3	5	-1.6418	-4.1998	0	0	2.6715e-05	0.0015771
EIF3A	5	-1.5988	-4.8007	0	0	1.5809e-06	0.00017148
EIF3B	5	-1.556	-4.7335	0	0	2.2069e-06	0.00021137
EIF3C	3	-0.98839	-2.7239	0.0066644	0.094488	0.0064517	0.1029
EIF3CL	2	-1.1994	-2.8639	0.01133	0.13395	0.0041851	0.073836
EIF3D	5	-1.5948	-4.5866	0	0	4.5057e-06	0.00039004
EIF3E	5	-0.73779	-2.7317	0.0041097	0.064292	0.0063006	0.10116
EIF3F	4	-1.6142	-4.418	0	0	9.9617e-06	0.00072327
EIF3G	5	-1.0287	-3.5179	0.00022215	0.0062016	0.00043492	0.012944
EIF3H	5	-0.44331	-2.6092	0.052538	0.33392	0.0090744	0.13404
EIF3I	5	-1.4814	-4.22	0	0	2.4433e-05	0.0014712
EIF3J	7	-0.41879	-2.3685	0.032489	0.25107	0.017862	0.22258
EIF3K	5	-0.23683	-2.064	0.25397	0.69902	0.039017	0.3958
EIF3L	5	-0.16505	-1.2186	0.41064	0.82339	0.22299	0.67421
EIF3M	5	-0.73833	-2.7069	0.0041097	0.064292	0.0067922	0.10709
EIF4A1	4	-1.0798	-3.5439	0.0012218	0.026379	0.00039428	0.011912
EIF4A2	5	-0.038123	-0.385	0.89148	0.98005	0.70024	0.90125
EIF4A3	5	-2.8326	-6.1505	0	0	7.726e-10	4.9684e-07
EIF4B	3	-0.35108	-1.7895	0.19083	0.62636	0.073533	0.52583
EIF4E	4	-1.7093	-3.3855	0	0	0.00071057	0.019068
EIF4E1B	5	0.064269	0.71736	0.53621	0.88639	0.47315	0.80012
EIF4E2	5	-0.30844	-1.6211	0.15267	0.5701	0.105	0.58014
EIF4E3	7	0.030399	0.36382	0.65339	0.92618	0.71599	0.90687
EIF4EBP1	5	0.05411	0.31597	0.59091	0.90423	0.75202	0.91934
EIF4EBP2	5	-0.29148	-1.7307	0.17272	0.6012	0.083504	0.54721
EIF4EBP3	5	-0.18449	-1.5347	0.36221	0.79394	0.12485	0.60072
EIF4ENIF1	5	-0.04733	-0.34189	0.84577	0.97125	0.73244	0.91165
EIF4G1	5	-0.52822	-2.3291	0.024603	0.21315	0.019855	0.24108
EIF4G2	5	-0.48451	-2.7588	0.036877	0.27058	0.0058014	0.094705
EIF4G3	5	0.14833	1.2628	0.16817	0.59689	0.20665	0.6634
EIF4H	5	-0.50664	-2.2636	0.030545	0.24488	0.023596	0.27419
EIF5	5	-0.76025	-2.4565	0.0033322	0.054745	0.014028	0.18766
EIF5A	4	-0.5865	-2.9054	0.0326	0.2515	0.0036684	0.066652
EIF5A2	5	0.28085	1.4769	0.0071087	0.098537	0.1397	0.62059
EIF5AL1	4	-0.31911	-1.3025	0.18005	0.61214	0.19273	0.65473
EIF5B	5	-0.7496	-2.9792	0.0036099	0.057778	0.0028899	0.055416
EIF6	4	-1.2901	-3.778	0.00011107	0.004158	0.00015809	0.0060695
ELAC1	5	0.070759	0.37425	0.50139	0.86858	0.70822	0.90428
ELAC2	5	-1.0597	-4.1176	0.00016661	0.0049505	3.8279e-05	0.0021143
ELANE	5	0.058617	0.71055	0.56548	0.89486	0.47736	0.80181
ELAVL1	5	-0.22646	-1.266	0.27341	0.71684	0.2055	0.6634
ELAVL2	5	0.070613	0.6824	0.50222	0.8691	0.49499	0.81129
ELAVL3	4	-0.11493	-0.79697	0.56942	0.89486	0.42547	0.77691
ELAVL4	5	-0.11708	-0.63439	0.55276	0.89122	0.52583	0.82679
ELF1	5	-0.040559	-0.26602	0.87915	0.97843	0.79022	0.93122
ELF2	5	-0.36158	-2.0058	0.10224	0.47036	0.044875	0.4268
ELF3	5	0.0067242	0.0629	0.86499	0.97419	0.94985	0.98521
ELF4	5	0.14954	1.0259	0.16428	0.59148	0.30496	0.71836
ELF5	8	0.04198	0.58203	0.54315	0.88909	0.56055	0.84316
ELFN1	5	0.19318	1.7142	0.067811	0.3859	0.086498	0.55221
ELFN2	5	0.23285	2.0547	0.02477	0.21391	0.039906	0.40188
ELK1	7	-0.14054	-0.79828	0.43946	0.83744	0.42471	0.77669
ELK3	5	0.10217	0.91397	0.33961	0.77398	0.36073	0.74521
ELK4	5	-0.056704	-0.49774	0.79973	0.96489	0.61867	0.86773
ELL	5	-1.1059	-3.7562	0.00016661	0.0049505	0.00017252	0.0064366
ELL2	5	-0.12825	-1.0306	0.51672	0.87724	0.30273	0.71836
ELL3	5	-0.016161	-0.2044	0.99267	0.99916	0.83804	0.9476
ELMO1	10	-0.0054079	-0.058253	0.82645	0.96846	0.95355	0.98559
ELMO2	5	0.078726	0.6241	0.45646	0.84697	0.53256	0.83046
ELMO3	5	0.0036902	0.029339	0.88204	0.97884	0.97659	0.99337
ELMOD1	5	0.23379	1.602	0.023881	0.20955	0.10915	0.58481
ELMOD2	5	0.091648	0.33348	0.39065	0.81009	0.73878	0.91399
ELMOD3	5	-0.010893	-0.098258	0.96379	0.99302	0.92173	0.9765
ELMSAN1	4	0.076604	0.76129	0.53188	0.88472	0.44648	0.78805
ELN	5	0.016131	0.15413	0.81284	0.96703	0.8775	0.96226
ELOF1	5	-0.30519	-2.5022	0.15656	0.57601	0.012344	0.16963
ELOVL1	5	-0.06872	-0.4765	0.74581	0.9519	0.63372	0.87419
ELOVL2	5	-0.030557	-0.21989	0.93152	0.98828	0.82596	0.94371
ELOVL3	5	-0.030999	-0.40319	0.92897	0.98795	0.68681	0.89487
ELOVL4	5	-0.25007	-1.5825	0.23198	0.67393	0.11354	0.58969
ELOVL5	11	0.15539	1.4695	0.02688	0.2271	0.14171	0.62262
ELOVL6	5	-0.073122	-0.59419	0.7257	0.94549	0.55239	0.83948
ELOVL7	5	0.12747	0.8313	0.23542	0.67944	0.40581	0.76846
ELP2	5	-0.52982	-2.0301	0.024214	0.21134	0.04235	0.41421
ELP3	5	-0.55311	-1.6859	0.019494	0.1873	0.091824	0.56389
ELP4	5	-1.0559	-3.0293	0.00016661	0.0049505	0.0024512	0.048716
ELP5	5	-0.84225	-2.4331	0.0018883	0.037077	0.014971	0.19558
ELP6	5	-0.89	-2.8268	0.00099967	0.022333	0.004701	0.081002
ELSPBP1	5	0.14456	1.2892	0.17844	0.60889	0.19734	0.65846
ELTD1	5	0.055089	0.44275	0.58508	0.90266	0.65795	0.88359
EMB	5	-0.0015523	-0.010687	0.91197	0.98501	0.99147	0.99772
EMC1	5	-0.21873	-1.6797	0.2884	0.73161	0.093015	0.56499
EMC10	5	0.092754	1.0294	0.38465	0.80712	0.30331	0.71836
EMC2	5	-0.085991	-0.53133	0.67122	0.93071	0.59519	0.85859
EMC3	5	-0.46031	-2.8732	0.045429	0.30648	0.0040632	0.07201
EMC4	5	-0.26164	-2.0424	0.21493	0.65416	0.041113	0.40809
EMC6	5	0.06955	0.45941	0.50722	0.87172	0.64594	0.87885
EMC7	5	-0.36115	-2.362	0.10258	0.47063	0.018178	0.22511
EMC8	5	-0.24044	-1.9551	0.2482	0.69211	0.050576	0.45083
EMC9	5	-0.23507	-1.3569	0.25764	0.70277	0.17481	0.64588
EMCN	5	0.10992	0.78148	0.30495	0.74819	0.43452	0.78169
EMD	5	0.2143	1.6491	0.040986	0.28851	0.099131	0.57394
EME1	5	0.08555	0.8774	0.4218	0.83046	0.38027	0.75567
EME2	5	0.1022	0.90144	0.33961	0.77398	0.36735	0.74886
EMID1	5	0.099048	0.87745	0.35405	0.78791	0.38024	0.75567
EMILIN1	5	0.044022	0.52971	0.64912	0.92439	0.59631	0.85888
EMILIN2	5	0.31015	1.8787	0.0026102	0.046214	0.06028	0.48711
EMILIN3	5	0.22513	1.6373	0.030101	0.24229	0.10156	0.57669
EML1	5	0.1142	1.6358	0.28552	0.72963	0.10189	0.57669
EML2	5	-0.17875	-1.3106	0.37504	0.80259	0.18999	0.6529
EML3	5	-0.053726	-0.60352	0.81506	0.96761	0.54616	0.83571
EML4	5	0.044531	0.35563	0.64612	0.92333	0.72212	0.90828
EML5	5	-0.0801	-0.75378	0.6961	0.93733	0.45098	0.79078
EML6	5	-0.091201	-0.81851	0.65184	0.92571	0.41306	0.77231
EMP1	5	0.055764	0.48241	0.58153	0.9014	0.62951	0.87271
EMP2	5	-0.17354	-1.3755	0.38782	0.80824	0.16899	0.64168
EMP3	5	-0.12273	-1.0314	0.53327	0.8849	0.30237	0.71836
EMR1	5	0.18729	1.4543	0.076086	0.40871	0.14585	0.62706
EMR2	5	-0.16295	-1.857	0.41558	0.82749	0.063304	0.49581
EMR3	5	-0.062012	-0.50045	0.77596	0.95929	0.61676	0.86696
EMX1	5	0.077972	0.64785	0.46124	0.84863	0.51708	0.82339
EMX2	5	0.034406	0.40971	0.70149	0.93869	0.68202	0.89227
EN1	5	0.13292	1.1801	0.21654	0.65695	0.23797	0.6819
EN2	5	0.13231	1.1336	0.2187	0.66085	0.25695	0.69156
ENAH	5	-0.021307	-0.14019	0.9794	0.99593	0.88851	0.9654
ENAM	5	0.036539	0.34078	0.68999	0.93463	0.73327	0.91189
ENC1	5	0.087481	0.9715	0.41258	0.82473	0.3313	0.7317
ENDOD1	4	0.11969	1.0697	0.32661	0.76536	0.28477	0.70913
ENDOG	5	-0.1299	-0.89861	0.51105	0.87455	0.36886	0.74934
ENDOU	5	0.062447	0.51136	0.5461	0.89012	0.6091	0.8647
ENDOV	5	-0.034746	-0.25262	0.90936	0.98449	0.80056	0.93536
ENG	5	0.04476	0.67653	0.64506	0.92333	0.4987	0.81382
ENGASE	5	0.06234	0.56839	0.54648	0.89026	0.56977	0.84771
ENHO	5	-0.30181	-1.7104	0.15995	0.58229	0.087193	0.55459
ENKD1	5	-0.076544	-0.69894	0.71076	0.94201	0.48459	0.80581
ENKUR	5	0.067466	0.44889	0.51799	0.87724	0.65351	0.88218
ENO1	5	0.043143	0.46975	0.65362	0.92618	0.63853	0.87586
ENO2	5	0.03712	0.39865	0.68677	0.93406	0.69015	0.89679
ENO3	5	0.078623	0.55905	0.45707	0.84732	0.57612	0.8506
ENOPH1	5	-0.054144	-0.42328	0.81278	0.96703	0.67209	0.88836
ENOSF1	5	0.12923	1.2988	0.22809	0.66993	0.19401	0.65573
ENOX1	5	0.072562	0.76923	0.49123	0.86276	0.44175	0.78543
ENOX2	5	0.25952	1.4512	0.012551	0.14259	0.14671	0.62746
ENPEP	5	-0.060467	-0.49665	0.78274	0.96068	0.61944	0.86839
ENPP1	5	0.1289	0.95561	0.22959	0.67187	0.33927	0.7353
ENPP2	5	0.20042	1.6994	0.056315	0.34549	0.089241	0.55764
ENPP3	5	0.046786	0.28557	0.63368	0.9189	0.77521	0.92686
ENPP4	5	0.2711	1.3853	0.0093858	0.11851	0.16596	0.63864
ENPP5	5	-0.075663	-0.7092	0.71454	0.94241	0.4782	0.80232
ENPP6	5	0.19044	1.5775	0.071976	0.39982	0.11467	0.59043
ENPP7	5	-0.18312	-1.262	0.36527	0.79581	0.20696	0.6636
ENSA	8	-0.10268	-0.89366	0.56842	0.89486	0.3715	0.75072
ENTHD1	5	0.088023	0.64226	0.4102	0.82312	0.52071	0.82509
ENTHD2	5	-0.1437	-1.1087	0.46962	0.85148	0.26755	0.69858
ENTPD1	5	-0.044606	-0.33907	0.85821	0.97292	0.73456	0.91244
ENTPD2	5	0.072173	0.80431	0.49317	0.86348	0.42122	0.77532
ENTPD3	5	0.12854	1.0222	0.23137	0.6735	0.30671	0.7189
ENTPD4	5	0.12858	1.2108	0.23131	0.6735	0.22599	0.67559
ENTPD5	5	-0.0090849	-0.086798	0.9534	0.99151	0.93083	0.9799
ENTPD6	5	0.15773	1.1742	0.14062	0.55077	0.24032	0.68349
ENTPD7	5	-0.094525	-0.68661	0.63673	0.91987	0.49233	0.80915
ENTPD8	5	0.01219	0.11615	0.83572	0.9697	0.90753	0.97285
ENY2	4	-0.2919	-1.4569	0.21126	0.64959	0.14515	0.62544
EOGT	5	0.0022637	0.017311	0.88998	0.98005	0.98619	0.99577
EOMES	5	0.0035855	0.060716	0.88276	0.97884	0.95159	0.98537
EP300	5	-0.10738	-1.9058	0.5868	0.90328	0.05667	0.47343
EP400	5	-0.77195	-3.2372	0.0031101	0.05283	0.0012069	0.028557
EPAS1	5	-0.090305	-0.92624	0.65489	0.92694	0.35432	0.74219
EPB41	5	0.073394	0.65969	0.48662	0.86013	0.50945	0.82041
EPB41L1	5	0.18176	1.2454	0.08536	0.43114	0.21297	0.66747
EPB41L2	5	0.02773	0.19186	0.74264	0.95059	0.84785	0.95041
EPB41L3	5	0.17462	0.93992	0.099745	0.46396	0.34726	0.74003
EPB41L4A	5	-0.033684	-0.25533	0.91531	0.986	0.79847	0.93454
EPB41L4B	5	0.22083	1.3213	0.034266	0.2599	0.18639	0.65172
EPB41L5	5	-0.18656	-1.2926	0.35644	0.78962	0.19613	0.65732
EPB42	5	0.11122	1.3438	0.29896	0.74266	0.17901	0.64879
EPC1	5	-0.14507	-0.92954	0.46573	0.85005	0.35261	0.74203
EPC2	5	-0.10386	-0.74232	0.59919	0.90717	0.45789	0.79396
EPCAM	5	-0.2495	-1.4019	0.2327	0.67494	0.16096	0.63537
EPDR1	11	0.12535	1.5044	0.076141	0.40877	0.13247	0.6098
EPG5	5	-0.055347	-0.59395	0.80634	0.96591	0.55254	0.83948
EPGN	7	-0.055438	-0.48014	0.81884	0.96811	0.63113	0.87308
EPHA1	5	0.10188	1.1424	0.34033	0.77423	0.25328	0.69007
EPHA10	5	-0.20808	-1.294	0.30856	0.75244	0.19566	0.65732
EPHA2	5	0.093332	0.94257	0.38226	0.80712	0.3459	0.7388
EPHA3	5	0.080317	0.69644	0.44796	0.84267	0.48615	0.80665
EPHA4	5	0.091037	0.94852	0.3932	0.81118	0.34286	0.73756
EPHA5	5	0.12189	1.1717	0.25541	0.70088	0.2413	0.685
EPHA6	5	0.19444	1.6186	0.065367	0.37833	0.10553	0.58112
EPHA7	5	0.13935	1.3677	0.19549	0.6315	0.17139	0.64504
EPHA8	5	0.042185	0.35725	0.659	0.9272	0.7209	0.90828
EPHB1	5	0.14124	1.205	0.18949	0.62468	0.22819	0.67641
EPHB2	5	0.11317	1.1275	0.29001	0.73343	0.25954	0.69247
EPHB3	5	0.046305	0.35132	0.63607	0.91987	0.72535	0.90857
EPHB4	5	0.13834	1.1753	0.19888	0.63482	0.23988	0.68342
EPHB6	4	0.24723	1.3676	0.034877	0.26265	0.17143	0.64504
EPHX1	5	-0.021097	-0.19031	0.98095	0.99622	0.84907	0.95112
EPHX2	5	0.017861	0.16425	0.80273	0.96569	0.86953	0.96
EPHX3	5	0.028533	0.46599	0.73714	0.94877	0.64122	0.87708
EPHX4	5	-0.16432	-1.3802	0.41264	0.82473	0.16751	0.63981
EPM2A	5	0.12241	0.44136	0.25358	0.69868	0.65896	0.88407
EPM2AIP1	5	-0.089383	-0.88723	0.65828	0.9272	0.37496	0.75261
EPN1	5	-0.056457	-0.49286	0.80101	0.96565	0.62211	0.86957
EPN2	5	0.19692	1.2055	0.061424	0.36334	0.22801	0.67626
EPN3	5	-0.17173	-1.9848	0.39259	0.81094	0.047168	0.43734
EPO	5	0.13731	1.3882	0.20154	0.63812	0.16507	0.63784
EPOR	5	0.0023834	0.018099	0.8897	0.98005	0.98556	0.99574
EPPIN	5	0.22782	1.0782	0.028157	0.23204	0.28097	0.70721
EPPIN-WFDC6	2	0.077678	0.69899	0.68055	0.9326	0.48456	0.80581
EPRS	5	-1.6084	-3.9843	0	0	6.7682e-05	0.0031986
EPS15	5	-0.047291	-0.31916	0.84594	0.97125	0.7496	0.91844
EPS15L1	5	0.00063456	0.0066674	0.89914	0.98157	0.99468	0.99863
EPS8	5	0.078505	0.6058	0.45818	0.84833	0.54465	0.83538
EPS8L1	5	0.0023081	0.018982	0.88987	0.98005	0.98486	0.99562
EPS8L2	5	0.010352	0.10741	0.84544	0.97125	0.91446	0.974
EPS8L3	5	0.026056	0.29012	0.7538	0.95339	0.77173	0.92581
EPSTI1	5	0.024595	0.1553	0.76208	0.95579	0.87658	0.96194
EPT1	5	-0.080844	-0.80668	0.69266	0.9357	0.41985	0.7752
EPX	5	0.088036	0.82382	0.4102	0.82312	0.41004	0.77011
EPYC	5	0.083569	0.49528	0.4313	0.83394	0.6204	0.86887
EQTN	5	0.11287	0.91109	0.2914	0.73549	0.36225	0.74607
ERAL1	5	-0.14764	-1.2656	0.45807	0.84821	0.20567	0.6634
ERAP1	5	0.068496	0.79038	0.51288	0.87564	0.42931	0.77916
