Gene	sgRNA	MP41|beta	MP41|z	MP41|p-value	MP41|fdr	MP41|wald-p-value	MP41|wald-fdr
CALHM1	5	-0.035707	-0.62585	0.8606	0.97066	0.53141	0.78893
CALHM2	5	0.10213	0.91671	0.30457	0.73487	0.35929	0.68001
CALHM3	5	0.050127	0.86182	0.58836	0.88965	0.38878	0.69628
CALM1	5	0.022254	0.36062	0.76569	0.94523	0.71838	0.88313
CALM2	4	-0.019318	-0.067276	0.95096	0.99012	0.94636	0.97876
CALM3	5	0.03407	0.45789	0.68799	0.92194	0.64703	0.8475
CALML3	5	0.25307	2.1655	0.0089415	0.12921	0.030347	0.33483
CALML4	10	0.13375	2.0319	0.048873	0.34851	0.042166	0.38717
CALML5	5	0.3014	1.9972	0.002277	0.053947	0.045807	0.39511
CALML6	5	-0.054082	-0.72658	0.75347	0.94294	0.46748	0.74832
CALN1	5	0.040536	0.44747	0.64762	0.91074	0.65454	0.85107
CALR	5	-0.042074	-0.40504	0.82334	0.96357	0.68545	0.86753
CALR3	5	-0.12147	-1.0196	0.44485	0.82569	0.3079	0.64228
CALU	8	-0.058299	-0.47047	0.70643	0.92894	0.63802	0.84335
CALY	5	0.12988	1.4388	0.19094	0.61908	0.15019	0.52345
CAMK1	5	0.05741	0.54869	0.5421	0.8712	0.58322	0.81354
CAMK1D	5	0.065605	0.60676	0.49384	0.85191	0.54401	0.79401
CAMK1G	5	0.2183	1.7417	0.025103	0.24353	0.081561	0.46018
CAMK2A	5	0.08221	0.75973	0.40209	0.80346	0.44742	0.73641
CAMK2B	5	0.054564	0.53869	0.5602	0.87755	0.5901	0.81742
CAMK2D	5	0.1551	1.4405	0.11813	0.51777	0.14974	0.52343
CAMK2G	5	-0.15491	-1.6895	0.33167	0.75239	0.091115	0.46991
CAMK2N1	5	-0.084557	-1.0591	0.5988	0.8927	0.28957	0.62925
CAMK2N2	5	0.12034	1.6148	0.22776	0.66252	0.10635	0.48535
CAMK4	5	0.027258	0.36036	0.73353	0.93707	0.71857	0.88319
CAMKK1	5	0.14838	1.2638	0.13346	0.54195	0.20629	0.5701
CAMKK2	5	0.061142	0.79694	0.52077	0.86364	0.42549	0.72201
CAMKMT	5	-0.050194	-0.47179	0.77491	0.94747	0.63708	0.84269
CAMKV	5	-0.047999	-0.49552	0.78696	0.95088	0.62024	0.83384
CAMLG	5	-0.0087976	-0.097571	0.97057	0.99391	0.92227	0.97097
CAMP	5	0.079315	0.85894	0.41658	0.81101	0.39037	0.69683
CAMSAP1	5	-0.026238	-0.29451	0.91858	0.98201	0.76837	0.9048
CAMSAP2	5	0.0091952	0.067079	0.85349	0.96923	0.94652	0.97887
CAMSAP3	5	-0.2434	-2.4044	0.14362	0.5546	0.016199	0.23391
CAMTA1	9	0.03736	0.49298	0.53116	0.86799	0.62202	0.83452
CAMTA2	5	-0.006136	-0.046933	0.95329	0.99054	0.96257	0.98567
CAND1	5	-0.1468	-1.3392	0.35799	0.77299	0.1805	0.55041
CAND2	5	0.1165	1.0246	0.24286	0.68073	0.30556	0.64042
CANT1	5	-0.1693	-1.6182	0.29051	0.72643	0.10561	0.48525
CANX	4	-0.049146	-0.36203	0.78802	0.95145	0.71733	0.88286
CAP1	5	-0.035681	-0.33492	0.86088	0.97066	0.73769	0.89243
CAP2	5	-0.11511	-1.4458	0.46834	0.84136	0.14824	0.52236
CAPG	5	-0.12146	-1.1472	0.44485	0.82569	0.25129	0.60469
CAPN1	5	-0.019894	-0.22799	0.95801	0.99206	0.81965	0.92705
CAPN10	5	0.15288	1.8168	0.12335	0.52679	0.069254	0.44219
CAPN11	5	0.16274	1.5422	0.10052	0.48538	0.12302	0.49974
CAPN12	5	-0.012811	-0.26604	0.99683	0.99967	0.79021	0.91255
CAPN13	5	0.030565	0.45105	0.7116	0.93003	0.65195	0.85004
CAPN14	5	0.22037	1.5628	0.023936	0.23642	0.11811	0.49596
CAPN15	5	0.084827	0.96295	0.38748	0.79456	0.33557	0.66231
CAPN2	5	-0.0043271	-0.031126	0.94185	0.98829	0.97517	0.99033
CAPN3	14	0.070262	1.2715	0.19105	0.61915	0.20354	0.56717
CAPN5	5	-0.0063758	-0.084405	0.95485	0.99061	0.93273	0.97409
CAPN6	5	0.16227	1.3497	0.10152	0.48799	0.17713	0.54792
CAPN7	5	0.23143	1.8353	0.018383	0.20431	0.066459	0.43784
CAPN9	5	0.050065	0.57629	0.58858	0.88965	0.56442	0.80517
CAPNS1	5	-0.076	-1.0074	0.64101	0.90911	0.31375	0.6455
CAPNS2	5	0.07422	0.56784	0.4433	0.82459	0.57014	0.80783
CAPRIN1	5	-0.11996	-1.1821	0.45035	0.83016	0.23715	0.59319
CAPRIN2	5	0.055192	0.5484	0.55626	0.87667	0.58342	0.81365
CAPS	5	-0.16708	-1.6512	0.29785	0.73075	0.098707	0.47922
CAPS2	5	-0.015365	-0.11274	0.98762	0.99714	0.91023	0.96723
CAPSL	5	0.30453	1.509	0.0021104	0.050938	0.13129	0.50605
CAPZA1	5	-0.2025	-1.7046	0.21298	0.64634	0.088264	0.46704
CAPZA2	5	2.9547e-05	0.0002343	0.91292	0.9808	0.99981	0.99995
CAPZA3	5	0.19559	1.6069	0.046318	0.33793	0.10808	0.48771
CAPZB	5	-0.91742	-3.9464	0.00011107	0.006192	7.9319e-05	0.012104
CARD10	5	-0.15244	-1.4373	0.33922	0.75848	0.15063	0.52387
CARD11	5	-0.091904	-0.92815	0.56637	0.87982	0.35333	0.67514
CARD14	5	-0.14355	-1.4634	0.36716	0.78061	0.14335	0.51799
CARD16	7	-0.1221	-1.1625	0.38276	0.79082	0.24505	0.59903
CARD17	5	-0.03902	-0.38637	0.84005	0.96707	0.69922	0.87353
CARD18	4	0.11119	0.79874	0.31556	0.74133	0.42444	0.72123
CARD6	5	-0.016214	-0.20463	0.98184	0.99645	0.83786	0.93534
CARD8	10	-0.15937	-1.7342	0.18333	0.60915	0.082879	0.46273
CARD9	5	-0.0098297	-0.1077	0.97717	0.99531	0.91423	0.9681
CARF	5	-0.046404	-0.42451	0.79685	0.95444	0.67119	0.85908
CARHSP1	5	0.076795	1.0048	0.43008	0.81882	0.31499	0.64642
CARKD	5	-0.00058413	-0.0066648	0.91703	0.98146	0.99468	0.99779
CARM1	5	-0.25058	-2.1113	0.13507	0.54356	0.034746	0.35588
CARNS1	5	-0.29478	-2.4217	0.088415	0.45815	0.015449	0.22661
CARS	5	-1.2285	-3.8185	0	0	0.00013427	0.015111
CARS2	5	0.056346	0.59683	0.54921	0.87448	0.55062	0.79714
CARTPT	5	-0.13308	-1.4752	0.40192	0.80346	0.14015	0.51518
CASC1	5	-0.11271	-0.89848	0.47562	0.84466	0.36893	0.68498
CASC10	5	0.0006029	0.0072476	0.90881	0.9803	0.99422	0.99765
CASC3	5	-0.37461	-2.8684	0.037932	0.30505	0.0041255	0.10433
CASC4	5	-0.033997	-0.22015	0.8711	0.97235	0.82575	0.92923
CASC5	5	-0.39486	-2.3289	0.02999	0.26812	0.019866	0.26188
CASD1	4	0.28625	0.79681	0.0088304	0.12864	0.42556	0.72201
CASK	5	0.089704	1.2475	0.36243	0.77684	0.21221	0.5759
CASKIN1	5	-0.0085109	-0.15524	0.96879	0.99385	0.87663	0.9524
CASKIN2	5	-0.089268	-1.1095	0.57825	0.8865	0.2672	0.61519
CASP1	13	-0.12495	-1.673	0.25514	0.69187	0.094327	0.4736
CASP10	5	0.0086924	0.10623	0.85677	0.96972	0.9154	0.9681
CASP12	5	-0.11042	-0.88472	0.48478	0.84811	0.37631	0.68928
CASP14	5	-0.14115	-1.2422	0.37504	0.78622	0.21416	0.57744
CASP2	6	0.167	1.4243	0.062313	0.39244	0.15437	0.52741
CASP3	5	0.17987	0.92945	0.068921	0.41284	0.35266	0.67438
CASP4	5	-0.15764	-1.9913	0.32328	0.746	0.046447	0.39647
CASP5	7	0.0028563	0.030851	0.85205	0.96906	0.97539	0.99033
CASP6	5	0.05185	0.43234	0.57792	0.88631	0.66549	0.85653
CASP7	5	0.061731	0.76744	0.51699	0.86243	0.44282	0.73372
CASP8	5	-0.0427	-0.43536	0.81939	0.96236	0.6633	0.85531
CASP9	8	0.19432	2.0421	0.012496	0.16094	0.04114	0.3833
CASQ1	5	0.16043	1.6019	0.10558	0.49738	0.10919	0.48833
CASQ2	4	0.012887	0.1371	0.85355	0.96923	0.89095	0.95899
CASR	5	-0.01234	-0.20304	0.99356	0.99866	0.8391	0.93571
CASS4	5	0.096796	0.9835	0.32883	0.75121	0.32536	0.65402
CAST	4	-0.088258	-0.93367	0.59786	0.89233	0.35047	0.67284
CASZ1	5	0.025805	0.36336	0.74264	0.93878	0.71634	0.8825
CAT	5	0.2471	1.7882	0.010996	0.14765	0.073737	0.44873
CATSPER1	5	-0.079225	-0.91909	0.62429	0.90122	0.35805	0.67922
CATSPER2	5	0.064019	0.60394	0.5025	0.85528	0.54588	0.79485
CATSPER3	5	0.065106	1.022	0.49661	0.85227	0.30678	0.64157
CATSPER4	5	-0.064223	-0.51184	0.70071	0.92725	0.60876	0.82758
CATSPERB	5	0.01552	0.18969	0.81123	0.95898	0.84955	0.94041
CATSPERD	5	-0.0094653	-0.1318	0.9749	0.99484	0.89514	0.9606
CATSPERG	5	-0.0083706	-0.097874	0.96796	0.99385	0.92203	0.97077
CAV1	5	0.18806	1.6424	0.056481	0.375	0.10051	0.48066
CAV2	6	0.014715	0.12032	0.77863	0.94823	0.90423	0.96512
CAV3	5	0.12883	1.4153	0.19543	0.62678	0.15698	0.52972
CBFA2T2	5	0.24363	2.0397	0.012496	0.16094	0.041377	0.38384
CBFA2T3	5	0.070525	0.88212	0.46696	0.8413	0.37771	0.69024
CBFB	5	0.14044	1.0761	0.15578	0.57024	0.28186	0.62426
CBL	5	0.075319	0.75777	0.43747	0.82073	0.44859	0.73672
CBLB	5	0.15569	1.289	0.11657	0.51558	0.1974	0.5635
CBLC	5	-0.28005	-2.358	0.10285	0.49086	0.018375	0.25124
CBLL1	5	-0.059918	-0.78182	0.72226	0.93273	0.43432	0.72823
CBLN1	5	-0.016879	-0.17643	0.97679	0.99531	0.85995	0.94554
CBLN2	5	0.12423	1.4278	0.21304	0.64634	0.15335	0.52593
CBLN3	5	0.013256	0.18213	0.82711	0.9652	0.85548	0.94342
CBLN4	5	0.12175	0.56463	0.22293	0.65749	0.57232	0.80872
CBR1	5	0.095992	0.96551	0.33228	0.75239	0.33429	0.66109
CBR3	5	0.14537	1.3068	0.1419	0.55196	0.19127	0.55965
CBR4	5	-0.021395	-0.23596	0.94918	0.99005	0.81346	0.92476
CBS	5	-0.073843	-0.80842	0.65206	0.91122	0.41885	0.71758
CBWD1	2	-0.24659	-0.87034	0.27169	0.7081	0.38411	0.6924
CBWD2	1	-0.071324	-0.5467	0.7287	0.93434	0.58459	0.81396
CBWD3	2	-0.33653	-1.2499	0.17189	0.59303	0.21132	0.57487
CBX1	5	-0.2678	-2.0842	0.11524	0.51323	0.037143	0.36646
CBX2	5	0.097924	1.0423	0.32311	0.74599	0.29727	0.63583
CBX3	5	-0.29767	-2.4535	0.085971	0.45171	0.014146	0.21549
CBX4	5	-0.0067094	-0.10635	0.95751	0.99183	0.91531	0.9681
CBX5	5	0.048772	0.44539	0.59663	0.89229	0.65603	0.85212
CBX6	5	-0.013604	-0.13732	0.99839	0.99989	0.89078	0.95896
CBX7	5	-0.048985	-0.52622	0.78191	0.94923	0.59874	0.82152
CBX8	5	0.14412	1.3147	0.14573	0.55732	0.18862	0.55814
CBY1	4	-0.064936	-0.75672	0.70665	0.92894	0.44922	0.73707
CBY3	5	0.048182	0.59334	0.59941	0.89309	0.55295	0.79802
CC2D1A	5	-0.087605	-0.9367	0.5853	0.88867	0.34891	0.67198
CC2D1B	5	-0.23312	-1.8817	0.15956	0.57471	0.059878	0.43058
CC2D2A	13	-0.00013779	-0.0018343	0.78424	0.94995	0.99854	0.99962
CC2D2B	5	-0.051857	-0.5006	0.76602	0.94531	0.61666	0.83203
CCAR1	5	-0.23687	-1.6176	0.15356	0.56648	0.10576	0.48525
CCAR2	5	-0.018297	-0.19731	0.96801	0.99385	0.84359	0.93828
CCBE1	3	0.26277	1.5068	0.034822	0.28986	0.13187	0.50634
CCBL1	5	0.0079945	0.11062	0.86121	0.97066	0.91191	0.96781
CCBL2	5	-0.0072165	-0.057112	0.96118	0.99273	0.95446	0.98149
CCDC101	5	-0.22111	-1.9024	0.17961	0.60381	0.057115	0.42285
CCDC102A	5	0.0021909	0.020288	0.89964	0.97827	0.98381	0.99417
CCDC102B	5	0.24097	2.0099	0.013718	0.17046	0.044441	0.39339
CCDC103	5	0.1039	1.0749	0.29762	0.73075	0.28242	0.62459
CCDC104	5	0.010816	0.12892	0.84233	0.96707	0.89742	0.9618
CCDC105	5	-0.10634	-1.3563	0.5025	0.85528	0.17501	0.54623
CCDC106	5	-0.10031	-0.97784	0.52966	0.86728	0.32815	0.65675
CCDC107	5	-0.20534	-1.533	0.20799	0.64318	0.12527	0.50105
CCDC108	5	0.16872	1.8904	0.088137	0.45801	0.058705	0.42695
CCDC109B	5	0.096034	0.89873	0.33206	0.75239	0.3688	0.68495
CCDC11	5	0.26641	1.6976	0.005998	0.099539	0.089586	0.46841
CCDC110	5	0.027425	0.15383	0.73231	0.93611	0.87774	0.95286
CCDC112	5	-0.012599	-0.094207	0.99522	0.99911	0.92494	0.972
CCDC113	5	0.066048	0.62719	0.49056	0.8499	0.53053	0.7887
CCDC114	5	-0.22362	-2.1432	0.17494	0.5975	0.032094	0.34317
CCDC115	5	-0.35375	-2.5288	0.046984	0.3414	0.011444	0.18992
CCDC116	5	0.02664	0.21408	0.7377	0.93788	0.83048	0.93216
CCDC117	5	-0.052371	-0.36864	0.76297	0.94499	0.7124	0.87968
CCDC12	5	-0.10359	-1.0373	0.51516	0.86224	0.29961	0.63656
CCDC120	5	0.0052463	0.072559	0.87926	0.9741	0.94216	0.9771
CCDC121	5	-0.072149	-0.72286	0.661	0.91533	0.46977	0.74922
CCDC122	4	0.20811	1.0592	0.05637	0.37454	0.28953	0.62925
CCDC124	5	-0.16185	-1.4912	0.3109	0.73823	0.1359	0.51155
CCDC125	5	-0.047059	-0.42693	0.79301	0.95312	0.66943	0.85847
CCDC126	5	0.069061	0.6811	0.47506	0.84466	0.49581	0.76723
CCDC127	5	0.063548	0.63871	0.50489	0.85675	0.52301	0.78392
CCDC129	5	0.1596	1.7824	0.10691	0.49819	0.074689	0.45043
CCDC13	5	0.12748	1.3438	0.20088	0.63545	0.17901	0.54956
CCDC130	5	-0.13604	-1.1721	0.39231	0.79736	0.24114	0.59617
CCDC132	4	0.2138	1.082	0.049261	0.34851	0.27923	0.62234
CCDC134	5	0.049598	0.48174	0.59141	0.89116	0.62999	0.83859
CCDC135	5	0.10806	0.96167	0.27852	0.71418	0.33621	0.66311
CCDC136	5	0.029904	0.28703	0.71648	0.93164	0.77409	0.90648
CCDC137	5	-0.21748	-1.8507	0.18588	0.61273	0.064209	0.43673
CCDC138	5	-0.085415	-1.134	0.59475	0.89229	0.2568	0.60825
CCDC14	5	-0.059172	-0.89041	0.72637	0.93401	0.37325	0.68736
CCDC140	5	0.022184	0.20888	0.76619	0.94538	0.83454	0.93397
CCDC142	5	-0.19677	-1.973	0.22481	0.66004	0.0485	0.40424
CCDC144A	4	-0.2179	-1.4879	0.22004	0.65531	0.13678	0.51171
CCDC144NL	4	-0.041188	-0.44437	0.82906	0.96527	0.65677	0.85238
CCDC146	5	0.1313	1.5508	0.18577	0.61273	0.12095	0.49856
CCDC147	5	0.077132	0.83008	0.42764	0.81646	0.40649	0.70912
CCDC148	5	0.059393	0.57504	0.53132	0.86799	0.56527	0.80528
CCDC149	5	0.084063	0.67701	0.39248	0.79736	0.4984	0.769
CCDC15	5	0.073807	0.72552	0.44541	0.82587	0.46813	0.74863
CCDC150	5	0.049411	0.51258	0.59275	0.89171	0.60825	0.82726
CCDC151	5	0.019926	0.25746	0.78091	0.94901	0.79682	0.9166
CCDC152	5	0.21487	1.1672	0.027491	0.25701	0.24312	0.59807
CCDC153	5	-0.066287	-0.8454	0.69055	0.92289	0.39789	0.70349
CCDC155	5	0.012233	0.1012	0.83378	0.9654	0.91939	0.96968
CCDC157	5	0.036998	0.53667	0.66839	0.91598	0.59149	0.81779
CCDC158	5	-0.028219	-0.22828	0.90648	0.97997	0.81943	0.92702
CCDC159	5	0.061238	0.81417	0.5201	0.86364	0.41555	0.71458
CCDC160	5	0.03268	0.31592	0.69782	0.92575	0.75206	0.8981
CCDC166	5	-0.013248	-0.22844	0.99939	0.99994	0.81931	0.92701
CCDC167	5	-0.016108	-0.15532	0.98251	0.99651	0.87657	0.9524
CCDC169	11	0.030729	0.34299	0.53693	0.87007	0.73161	0.88969
CCDC169-SOHLH2	5	0.091955	0.59202	0.35149	0.76907	0.55383	0.79875
CCDC17	5	-0.14728	-1.5383	0.35605	0.77176	0.12399	0.50014
CCDC170	5	0.14297	1.5484	0.14873	0.56058	0.12154	0.49896
CCDC171	5	0.12062	1.1594	0.22687	0.66175	0.24631	0.60015
CCDC172	5	0.063446	0.42524	0.50566	0.85721	0.67066	0.85874
CCDC173	5	0.093967	0.98215	0.34183	0.76008	0.32603	0.65453
CCDC174	5	-0.15631	-1.3537	0.32778	0.75051	0.17584	0.54744
CCDC175	5	0.0498	0.43131	0.58975	0.89018	0.66624	0.85682
CCDC176	5	-0.06366	-0.43973	0.70349	0.92839	0.66014	0.85364
CCDC177	5	-0.11893	-1.7036	0.45474	0.83288	0.08845	0.46704
CCDC178	5	0.10355	0.8194	0.2989	0.73081	0.41256	0.71306
CCDC179	2	0.31345	1.1958	0.036932	0.30023	0.23178	0.58988
CCDC180	5	-0.018625	-0.25316	0.96623	0.99372	0.80014	0.91822
CCDC181	5	0.062421	0.3439	0.51283	0.86118	0.73092	0.88937
CCDC182	5	-0.044824	-0.47612	0.80662	0.95754	0.63399	0.84054
CCDC19	5	0.091652	0.84471	0.35299	0.7694	0.39827	0.70363
CCDC22	5	-0.043085	-0.44315	0.81745	0.96196	0.65766	0.85279
CCDC23	4	-0.26487	-1.7095	0.14745	0.5593	0.087354	0.4667
CCDC24	5	0.021848	0.25284	0.76869	0.94626	0.80039	0.91822
CCDC25	5	0.11622	0.81173	0.24381	0.68189	0.41695	0.71579
CCDC27	5	-0.085141	-0.93595	0.59602	0.89229	0.3493	0.67213
CCDC28A	5	0.047017	0.59384	0.60641	0.89536	0.55262	0.79802
CCDC28B	5	0.052519	0.58486	0.57281	0.88305	0.55864	0.80117
CCDC3	6	0.12783	1.3452	0.15528	0.56933	0.17857	0.54956
CCDC30	5	-0.016313	-0.11727	0.98117	0.99628	0.90665	0.96574
CCDC33	5	0.10519	0.96462	0.29157	0.72705	0.33473	0.66139
CCDC34	5	0.15533	1.5061	0.11768	0.51721	0.13204	0.50634
CCDC36	5	-0.016397	-0.32832	0.98073	0.99628	0.74267	0.89412
CCDC37	5	0.14584	1.6643	0.14029	0.54961	0.09605	0.4772
CCDC38	5	0.011726	0.10205	0.83805	0.96694	0.91871	0.9696
CCDC39	5	0.19129	1.3337	0.051594	0.35594	0.18232	0.55178
CCDC40	5	-0.00831	-0.082659	0.96762	0.99385	0.93412	0.9747
CCDC41	5	-0.034679	-0.20663	0.86738	0.97163	0.8363	0.93455
CCDC42	5	0.12486	0.89245	0.21076	0.6456	0.37215	0.68689
CCDC42B	5	0.056072	0.55163	0.55076	0.87482	0.5812	0.81278
CCDC43	5	-0.14822	-1.2392	0.35299	0.7694	0.21526	0.57859
CCDC47	5	-0.31241	-2.0236	0.073698	0.4271	0.043012	0.38907
CCDC50	5	0.18288	1.2056	0.064034	0.39786	0.22796	0.58703
CCDC51	5	-0.040234	-0.47652	0.83361	0.9654	0.6337	0.84046
CCDC53	5	-0.04813	-0.41861	0.7864	0.95053	0.6755	0.86189
CCDC54	5	0.012747	0.092044	0.83072	0.96529	0.92666	0.97237
CCDC58	4	-0.18372	-1.0645	0.28979	0.72571	0.2871	0.62769
CCDC59	5	-0.37622	-2.4244	0.037099	0.30104	0.015336	0.22634
CCDC6	5	0.090463	0.8667	0.35855	0.77331	0.38611	0.69391
CCDC60	5	-0.08828	-0.80522	0.58214	0.88733	0.42069	0.71897
CCDC61	5	-0.13769	-1.3608	0.3867	0.79414	0.17359	0.54481
CCDC62	5	0.12826	0.91233	0.19799	0.6312	0.3616	0.68184
CCDC63	5	0.12357	1.2549	0.21559	0.64927	0.20952	0.5735
CCDC64	5	-0.11895	-1.1231	0.45474	0.83288	0.26141	0.61169
CCDC64B	5	-0.13	-1.5803	0.41242	0.80902	0.11404	0.49178
CCDC65	5	0.078974	0.75572	0.41819	0.81133	0.44982	0.73733
CCDC66	5	0.086403	0.77931	0.3786	0.78818	0.4358	0.72883
CCDC67	5	0.058575	0.47878	0.53632	0.87007	0.63209	0.84009
CCDC68	5	0.10131	1.1299	0.30829	0.73628	0.25854	0.60962
CCDC69	5	0.11806	1.0118	0.23659	0.67416	0.31163	0.64517
CCDC7	5	0.11348	1.1906	0.25558	0.69213	0.23382	0.59093
CCDC70	5	0.16448	1.798	0.097301	0.47955	0.072176	0.44505
CCDC71	5	0.045729	0.76057	0.61346	0.8971	0.44691	0.73634
CCDC71L	5	0.12849	1.2821	0.19693	0.6295	0.19981	0.56409
CCDC73	5	0.18941	1.175	0.054204	0.36733	0.24	0.59517
CCDC74A	4	-0.092742	-0.88037	0.57947	0.88653	0.37866	0.69032
CCDC74B	3	-0.14553	-1.1427	0.43163	0.81882	0.25315	0.60558
CCDC77	5	0.17988	1.5847	0.068921	0.41284	0.11303	0.49018
CCDC78	5	0.034665	0.34664	0.68416	0.92159	0.72886	0.88873
CCDC8	5	-0.062077	-0.68792	0.71087	0.93002	0.4915	0.76478
CCDC80	5	-0.047425	-0.41851	0.79085	0.95219	0.67557	0.86193
CCDC81	5	-0.059437	-0.52086	0.72493	0.93349	0.60246	0.82375
CCDC82	5	0.17264	1.0938	0.08114	0.4434	0.27406	0.61893
CCDC83	5	-0.10995	-0.974	0.48689	0.84883	0.33005	0.65791
CCDC84	5	-0.80048	-3.0387	0.0004443	0.018141	0.0023762	0.076952
CCDC85A	5	-0.029711	-0.42276	0.89798	0.97827	0.67247	0.86004
CCDC85B	5	0.095287	1.1631	0.33555	0.75574	0.2448	0.59889
CCDC85C	5	0.026014	0.27556	0.74131	0.93849	0.78289	0.90937
CCDC86	5	-0.52759	-3.0765	0.0060535	0.099908	0.0020945	0.072525
CCDC87	5	-0.20758	-1.9971	0.20365	0.63771	0.045817	0.39511
CCDC88A	5	-0.026934	-0.3242	0.91425	0.98099	0.74579	0.8953
CCDC88B	5	0.075065	1.1295	0.43858	0.82122	0.25869	0.60964
CCDC88C	5	0.04456	0.58323	0.62124	0.89964	0.55974	0.80208
CCDC89	5	-0.11244	-1.1376	0.47662	0.84552	0.25528	0.60697
CCDC9	5	-0.16727	-1.2918	0.29712	0.73048	0.19641	0.56278
CCDC90B	8	-0.066353	-0.65568	0.65212	0.91122	0.51203	0.77647
CCDC91	5	0.17166	1.4318	0.082806	0.44561	0.15219	0.52528
CCDC92	5	0.15199	1.4315	0.12529	0.53046	0.15228	0.52528
CCDC93	5	-0.18859	-2.0626	0.24381	0.68189	0.039152	0.37538
CCDC94	5	-0.63543	-2.9769	0.0018327	0.04577	0.0029122	0.085264
CCDC96	5	0.049161	0.58704	0.5943	0.89222	0.55718	0.80032
CCDC97	5	-0.0068909	-0.065235	0.95879	0.99253	0.94799	0.97937
CCER1	5	0.015117	0.16686	0.81423	0.96024	0.86748	0.94845
CCHCR1	5	0.025945	0.41072	0.74181	0.93852	0.68128	0.86571
CCIN	5	-0.063258	-0.75639	0.70499	0.92865	0.44942	0.73712
CCK	5	0.084294	1.0399	0.39109	0.7967	0.29838	0.63615
CCKAR	5	0.083578	0.98138	0.39503	0.79885	0.32641	0.65482
CCKBR	5	0.1245	1.4333	0.2121	0.64608	0.15178	0.52512
CCL1	5	-0.15458	-1.7577	0.3325	0.75248	0.078793	0.45687
CCL11	5	0.1095	0.91326	0.27158	0.70808	0.36111	0.68128
CCL13	5	-0.15671	-1.3433	0.32661	0.75022	0.17918	0.54956
CCL14	6	0.14804	1.4569	0.0998	0.48358	0.14513	0.51949
CCL15	5	-0.042187	-0.31081	0.82284	0.96352	0.75595	0.89976
CCL16	5	0.0088941	0.084962	0.85577	0.96972	0.93229	0.97409
CCL17	5	0.070477	0.59475	0.46723	0.84136	0.55201	0.79791
CCL18	5	-0.12797	-1.1163	0.4203	0.81237	0.26428	0.61379
CCL19	5	0.036459	0.41796	0.67167	0.91788	0.67598	0.86232
CCL2	5	0.1173	1.3442	0.2397	0.6783	0.1789	0.54956
CCL20	5	0.18729	0.91954	0.057592	0.37874	0.35782	0.67911
CCL21	5	0.17953	1.789	0.069477	0.41465	0.073607	0.44873
CCL22	5	-0.015333	-0.16226	0.98784	0.99714	0.8711	0.95044
CCL23	7	0.11873	1.1165	0.14712	0.5593	0.26423	0.61379
CCL24	5	0.06157	0.54488	0.51783	0.86243	0.58584	0.81456
CCL25	5	0.088598	1.0299	0.36827	0.78104	0.30305	0.6388
CCL26	5	0.081728	0.97697	0.40425	0.80415	0.32859	0.65732
CCL27	5	0.11981	1.424	0.22942	0.66495	0.15446	0.52741
CCL28	5	-0.06953	-0.89887	0.67416	0.91844	0.36872	0.68492
CCL3	4	0.11159	1.023	0.31401	0.74048	0.30632	0.64095
CCL4	2	0.080611	0.70692	0.63496	0.90566	0.47962	0.75761
CCL5	5	-0.089928	-0.89474	0.57542	0.8848	0.37092	0.68655
CCL7	5	-0.20591	-1.6826	0.20671	0.64183	0.09246	0.47096
CCL8	5	0.074896	0.9226	0.43941	0.82177	0.35622	0.67784
CCM2	5	0.098129	1.1162	0.32211	0.74515	0.26433	0.61379
CCM2L	5	0.070915	0.77104	0.46385	0.83903	0.44068	0.73166
CCNA1	5	-0.037594	-0.2685	0.84899	0.96784	0.78832	0.91159
CCNA2	5	-0.61321	-2.9843	0.0026658	0.058968	0.0028421	0.083643
CCNB1	5	-0.79013	-3.1766	0.00049983	0.019651	0.0014903	0.058846
CCNB1IP1	5	-0.11702	-0.91315	0.46168	0.83753	0.36116	0.68131
CCNB2	5	0.094654	0.58849	0.33922	0.75848	0.5562	0.80007
CCNB3	9	0.14066	1.5857	0.054093	0.36713	0.11282	0.48995
CCNC	5	-0.11913	-1.2651	0.45396	0.83288	0.20585	0.56967
CCND1	5	-1.6802	-4.6285	0	0	3.6839e-06	0.0022451
CCND2	5	0.16361	1.5233	0.098745	0.48223	0.12768	0.50218
CCND3	15	0.084292	1.3873	0.11635	0.51512	0.16534	0.53846
CCNDBP1	4	-0.12457	-1.0962	0.45862	0.83591	0.273	0.61801
CCNE1	5	0.019217	0.24934	0.78607	0.95039	0.8031	0.91942
CCNE2	5	-0.19648	-1.6049	0.22548	0.66097	0.10852	0.48833
CCNF	5	-0.17685	-1.8362	0.27091	0.70726	0.066333	0.43784
CCNG1	5	-0.01417	-0.1162	0.99528	0.99911	0.90749	0.96614
CCNG2	5	0.21516	1.6882	0.027269	0.25626	0.091377	0.46991
CCNH	5	-0.70389	-2.8677	0.0010552	0.031773	0.0041348	0.10442
CCNI	5	-0.079114	-0.80706	0.62468	0.90122	0.41963	0.7181
CCNI2	5	0.06279	0.65777	0.51066	0.86055	0.51068	0.77611
CCNJ	4	0.048348	0.80778	0.63879	0.90753	0.41922	0.71775
CCNJL	5	0.19249	1.5108	0.049761	0.34945	0.13083	0.50542
CCNK	5	-0.83734	-3.4055	0.00033322	0.015464	0.00066043	0.037513
CCNL1	5	-0.35368	-2.751	0.047095	0.3418	0.005942	0.12937
