Gene	sgRNA	Mel202|beta	Mel202|z	Mel202|p-value	Mel202|fdr	Mel202|wald-p-value	Mel202|wald-fdr
AUP1	5	-0.034506	-0.21406	0.96129	0.99175	0.8305	0.93486
AURKA	5	-0.74437	-2.5388	0.0064423	0.079235	0.011125	0.13161
AURKAIP1	5	-0.76723	-3.4266	0.0052205	0.068165	0.00061119	0.015767
AURKB	5	-2.1246	-4.4797	0	0	7.4765e-06	0.00069393
AURKC	5	0.073324	0.48696	0.5336	0.84427	0.62629	0.8479
AUTS2	5	0.0088246	0.046193	0.83578	0.96087	0.96316	0.9871
AVEN	5	-0.021708	-0.10332	0.9794	0.99554	0.91771	0.97009
AVIL	5	-0.032465	-0.20603	0.9709	0.99426	0.83677	0.9374
AVL9	5	0.12692	0.83	0.31812	0.7132	0.40654	0.73031
AVP	5	-0.12165	-0.75548	0.63012	0.88797	0.44996	0.75826
AVPI1	5	0.10841	0.62014	0.38582	0.75959	0.53516	0.79627
AVPR1A	5	-0.030388	-0.18441	0.98001	0.99571	0.85369	0.94359
AVPR1B	5	0.019387	0.14222	0.78596	0.9451	0.88691	0.95753
AVPR2	5	0.16555	1.0994	0.19327	0.58714	0.27157	0.65583
AWAT1	5	0.43367	1.4975	0.00061091	0.013784	0.13426	0.54315
AWAT2	5	0.15277	0.94047	0.23042	0.6368	0.34698	0.6976
AXDND1	5	-0.16744	-1.1469	0.49161	0.82867	0.25143	0.64309
AXIN1	5	-0.13417	-0.82603	0.58975	0.87165	0.40879	0.73189
AXIN2	5	-0.020526	-0.12594	0.97368	0.99428	0.89978	0.96292
AXL	5	0.2272	1.6847	0.071643	0.36707	0.092054	0.48048
AZGP1	5	-0.079168	-0.29291	0.77941	0.94404	0.76959	0.91004
AZI1	5	-0.43433	-2.5786	0.085583	0.40235	0.0099189	0.12063
AZI2	5	-0.22393	-1.3241	0.35266	0.73444	0.18546	0.5901
AZIN1	5	-0.61191	-2.3602	0.022437	0.18626	0.018267	0.18969
AZU1	5	0.077062	0.51666	0.51716	0.83649	0.6054	0.83595
B2M	5	0.22168	1.04	0.079807	0.38869	0.29834	0.66898
B3GALNT1	5	-0.011572	-0.061133	0.93236	0.98504	0.95125	0.98337
B3GALNT2	4	0.084916	0.37758	0.54349	0.84881	0.70575	0.88518
B3GALT1	5	-0.036599	-0.25916	0.95346	0.99048	0.79551	0.9216
B3GALT2	5	0.0542	0.57811	0.62096	0.8851	0.56319	0.81167
B3GALT4	5	0.11497	1.0609	0.35994	0.74145	0.28874	0.664
B3GALT5	5	0.24832	1.4882	0.048151	0.2954	0.13671	0.54564
B3GALT6	5	0.12689	0.9535	0.31812	0.7132	0.34034	0.69601
B3GALTL	5	-0.13415	-0.51037	0.5898	0.87165	0.60979	0.8373
B3GAT1	5	0.16073	0.97539	0.20599	0.60437	0.32937	0.69017
B3GAT2	5	-0.10464	-0.75997	0.68727	0.90972	0.44727	0.75636
B3GAT3	5	-0.068129	-0.45064	0.82434	0.95817	0.65225	0.86286
B3GNT1	5	-0.10185	-1.0032	0.69743	0.91291	0.31576	0.68104
B3GNT2	5	0.097236	0.54219	0.4308	0.78903	0.58769	0.82526
B3GNT3	5	0.063393	0.47726	0.57953	0.86705	0.63318	0.85169
B3GNT4	5	0.0175	0.098888	0.79435	0.94712	0.92123	0.97116
B3GNT5	5	-0.0041554	-0.026834	0.89803	0.97784	0.97859	0.99198
B3GNT6	5	-0.10585	-0.64855	0.68277	0.90804	0.51663	0.78975
B3GNT7	5	0.055019	0.48208	0.61707	0.88393	0.62975	0.8497
B3GNT8	5	0.3553	1.8658	0.0035544	0.050955	0.062072	0.42033
B3GNT9	5	-0.031356	-0.31467	0.97506	0.99451	0.75302	0.90256
B3GNTL1	5	-0.42687	-2.4315	0.090748	0.41399	0.015037	0.1653
B4GALNT1	5	0.022232	0.17858	0.77241	0.94113	0.85827	0.94544
B4GALNT2	5	-0.025405	-0.23984	0.99622	0.99866	0.81046	0.92755
B4GALNT3	5	0.14123	0.74711	0.26808	0.67256	0.45499	0.76094
B4GALNT4	5	0.008083	0.086894	0.83961	0.96146	0.93076	0.9746
B4GALT1	5	0.18647	1.2375	0.14123	0.51394	0.21592	0.61441
B4GALT2	5	0.0074222	0.036366	0.84227	0.96244	0.97099	0.98934
B4GALT3	5	-0.19959	-1.018	0.40698	0.7722	0.30868	0.67668
B4GALT4	4	0.040553	0.33806	0.73975	0.93043	0.73532	0.89581
B4GALT5	5	0.1814	1.3348	0.15378	0.53194	0.18193	0.58675
B4GALT6	5	0.065463	0.31499	0.57048	0.86308	0.75277	0.90256
B4GALT7	5	0.23259	1.9448	0.064479	0.34792	0.051799	0.38355
B9D1	5	0.0022196	0.012281	0.86799	0.97057	0.9902	0.99644
B9D2	5	0.052353	0.54922	0.62868	0.8875	0.58286	0.82229
BAALC	7	-0.288	-2.0455	0.17489	0.56372	0.040805	0.33336
BAAT	5	0.18713	1.1484	0.13979	0.51148	0.25079	0.64263
BABAM1	5	0.105	0.63093	0.39948	0.76796	0.52809	0.79384
BACE1	5	0.10111	0.66313	0.41564	0.77837	0.50725	0.78482
BACE2	5	0.19199	1.5116	0.12951	0.49136	0.13064	0.54004
BACH1	5	0.20574	1.4021	0.10397	0.44297	0.16088	0.568
BACH2	5	0.33491	1.7273	0.005998	0.074948	0.084117	0.46891
BAD	5	-0.18476	-1.7906	0.4443	0.80054	0.073352	0.45025
BAG1	5	0.029044	0.15813	0.74142	0.93097	0.87435	0.95305
BAG2	5	0.3229	1.4189	0.0083306	0.095178	0.15594	0.56525
BAG3	5	0.014955	0.22484	0.80706	0.95138	0.8221	0.93263
BAG4	5	-0.52156	-2.2178	0.044707	0.28385	0.02657	0.24788
BAG5	5	0.098208	0.73714	0.42758	0.78778	0.46104	0.76362
BAG6	5	0.15879	1.2954	0.21126	0.6104	0.19519	0.59823
BAHD1	5	0.13796	0.92288	0.27907	0.68293	0.35607	0.70239
BAI1	5	-0.55158	-2.4407	0.034211	0.24271	0.014659	0.16184
BAI2	4	0.091402	0.72787	0.51644	0.83649	0.46669	0.76602
BAI3	5	-0.041633	-0.27711	0.9318	0.98504	0.7817	0.91563
BAIAP2	5	-0.35416	-1.7056	0.15395	0.53194	0.088083	0.47358
BAIAP2L1	5	0.0017781	0.010592	0.86965	0.97117	0.99155	0.99684
BAIAP2L2	5	-0.032473	-0.25201	0.9709	0.99426	0.80104	0.92365
BAIAP3	5	-0.036809	-0.29084	0.95235	0.99013	0.77118	0.91039
BAK1	5	-0.4265	-2.4199	0.090914	0.41443	0.015527	0.16849
BAMBI	5	-0.063255	-0.28175	0.84239	0.96244	0.77813	0.91439
BANF1	4	-2.0941	-4.8825	0	0	1.0472e-06	0.00018487
BANF2	6	0.27245	1.2345	0.016772	0.15527	0.21701	0.61513
BANK1	5	0.045783	0.24028	0.66067	0.90043	0.81012	0.92755
BANP	5	-0.84133	-2.6173	0.0025547	0.04021	0.0088625	0.11128
BAP1	5	-0.62795	-2.745	0.019993	0.17417	0.0060504	0.084061
BARD1	5	-0.50658	-2.1681	0.049983	0.3009	0.030149	0.2713
BARHL1	5	0.17903	1.0919	0.15956	0.54237	0.27488	0.65844
BARHL2	5	0.082542	0.47926	0.49528	0.82993	0.63175	0.8511
BARX1	5	0.26953	1.1813	0.030601	0.22703	0.2375	0.63305
BARX2	5	0.3266	1.9493	0.0072754	0.086071	0.051265	0.38097
BASP1	5	-0.023026	-0.16556	0.98484	0.99685	0.8685	0.94944
BATF	5	0.061131	0.37264	0.58975	0.87165	0.70942	0.88683
BATF2	4	0.21685	1.2531	0.12313	0.48103	0.21016	0.61064
BATF3	5	0.094678	0.84401	0.44341	0.8	0.39866	0.72735
BAX	5	-0.099715	-0.62586	0.7061	0.91785	0.53141	0.79412
BAZ1A	5	-0.095325	-0.50141	0.72226	0.92411	0.61609	0.84065
BAZ1B	5	-0.38114	-2.053	0.1279	0.48938	0.04007	0.3287
BAZ2A	5	0.012564	0.10239	0.81795	0.95533	0.91845	0.97032
BAZ2B	5	0.028407	0.15426	0.74409	0.93097	0.8774	0.95401
BBC3	18	0.0084279	0.093827	0.58486	0.86954	0.92525	0.97294
BBIP1	9	0.19315	1.129	0.040431	0.26706	0.25891	0.64724
BBOX1	5	0.15174	1.1207	0.2332	0.63795	0.26243	0.64953
BBS1	5	0.11135	0.7699	0.37438	0.7526	0.44136	0.75278
BBS10	4	0.056573	0.23601	0.66883	0.90173	0.81342	0.92851
BBS12	5	0.16429	0.70879	0.19666	0.59232	0.47846	0.77061
BBS2	5	0.19309	1.6147	0.12785	0.48937	0.10637	0.50831
BBS4	5	0.17745	0.78896	0.16328	0.54738	0.43013	0.74556
BBS5	4	-0.16859	-0.49875	0.50844	0.83432	0.61796	0.84193
BBS7	5	-0.0096245	-0.081062	0.92436	0.98422	0.93539	0.97599
BBS9	5	0.27904	1.2572	0.023881	0.19422	0.20867	0.61064
BBX	5	0.27199	1.6332	0.028713	0.21888	0.10243	0.50226
BCAM	5	0.33657	1.833	0.0057203	0.072792	0.066801	0.43407
BCAN	5	0.025362	0.20212	0.75669	0.93469	0.83982	0.93806
BCAP29	5	-0.38574	-1.5661	0.12374	0.48185	0.11733	0.52592
BCAP31	5	-0.16424	-0.95795	0.50122	0.83195	0.33809	0.69525
BCAR1	5	0.11776	1.2556	0.34944	0.73239	0.20926	0.61064
BCAR3	5	0.049879	0.36695	0.63962	0.89075	0.71365	0.88809
BCAS1	5	-0.0023819	-0.020308	0.8892	0.97604	0.9838	0.99384
BCAS2	5	-1.2899	-3.7355	5.5537e-05	0.0021142	0.00018737	0.0067611
BCAS3	5	-0.32201	-1.8284	0.1911	0.58491	0.067494	0.43592
BCAS4	5	0.0065448	0.046486	0.84611	0.96424	0.96292	0.98703
BCAT1	5	0.23994	1.1441	0.056148	0.32095	0.25257	0.64397
BCAT2	5	-0.11972	-0.81767	0.63518	0.88986	0.41355	0.73494
BCCIP	5	-0.7855	-2.0717	0.0043319	0.059226	0.038296	0.31913
BCDIN3D	5	0.076883	0.58868	0.51772	0.8365	0.55608	0.80728
BCHE	5	0.09672	0.68857	0.43302	0.79103	0.49109	0.77682
BCKDHA	5	-0.020621	-0.14435	0.97395	0.99428	0.88523	0.95652
BCKDHB	5	-0.076402	-0.70963	0.79018	0.94622	0.47794	0.77061
BCKDK	5	0.26124	1.661	0.03671	0.25384	0.096705	0.48877
BCL10	5	-0.12462	-0.78577	0.62079	0.8851	0.432	0.74723
BCL11A	5	0.10585	0.95599	0.39537	0.76474	0.33908	0.69556
BCL11B	5	0.25021	1.7384	0.046373	0.28823	0.082134	0.46521
BCL2	5	-0.27389	-1.8333	0.26175	0.66742	0.066759	0.43395
BCL2A1	4	0.16126	0.92177	0.25852	0.665	0.35665	0.70281
BCL2L1	5	-0.1767	-1.5007	0.46501	0.81212	0.13343	0.54225
BCL2L10	5	-0.12748	-0.75076	0.6108	0.87994	0.4528	0.75977
BCL2L11	17	-0.10456	-1.0255	0.56176	0.85851	0.30511	0.67343
BCL2L12	5	-0.12494	-0.86413	0.61946	0.88477	0.38752	0.71994
BCL2L13	13	-0.080934	-0.87481	0.72987	0.92739	0.38168	0.71708
BCL2L14	5	0.22414	1.5869	0.075919	0.3793	0.11253	0.51847
BCL2L15	5	-0.04444	-0.3828	0.91997	0.98274	0.70187	0.88395
BCL2L2	5	0.071821	0.51311	0.54043	0.84776	0.60788	0.83645
BCL2L2-PABPN1	1	-2.8321	-3.069	0.0094413	0.10366	0.0021476	0.039606
BCL3	5	0.18073	0.93305	0.15545	0.53518	0.35079	0.69912
BCL6	5	0.10466	0.65928	0.4007	0.76894	0.50972	0.78578
BCL6B	5	0.22946	1.1879	0.068644	0.35951	0.23489	0.63078
BCL7A	5	-0.19275	-1.0219	0.42291	0.78383	0.30683	0.67505
BCL7B	5	-0.058234	-0.5427	0.86293	0.97031	0.58734	0.82512
BCL7C	5	-0.07863	-0.69885	0.78146	0.94447	0.48464	0.77289
BCL9	5	-0.1083	-0.78213	0.67411	0.90366	0.43414	0.74862
BCL9L	5	0.23176	1.5965	0.066089	0.35291	0.11039	0.5144
BCLAF1	5	-0.47297	-1.892	0.064867	0.34939	0.058494	0.40776
BCMO1	5	0.17669	0.80824	0.16517	0.55115	0.41895	0.73812
BCO2	5	0.29893	1.4945	0.015439	0.14748	0.13504	0.54398
BCOR	5	0.091804	0.54376	0.45551	0.8073	0.58661	0.82442
BCORL1	5	0.36156	1.4913	0.0029435	0.043911	0.13587	0.54467
BCR	5	0.29111	1.675	0.018105	0.16365	0.093928	0.48411
BCS1L	5	-1.2357	-4.144	0.00011107	0.0036298	3.4135e-05	0.0020729
BDH1	5	0.04522	0.34368	0.66322	0.90115	0.73108	0.89423
BDH2	5	0.051087	0.36497	0.63479	0.88986	0.71513	0.88851
BDKRB1	5	0.15885	1.4512	0.21093	0.61032	0.14673	0.55679
BDKRB2	5	0.23673	1.1063	0.05998	0.33406	0.26858	0.6533
BDNF	5	-0.16217	-1.2478	0.50728	0.83432	0.21209	0.61119
BDP1	5	-0.10077	-0.74283	0.70171	0.91533	0.45758	0.76196
BEAN1	13	0.13162	1.5588	0.075697	0.3783	0.11904	0.52773
BECN1	5	0.025526	0.13752	0.75603	0.93432	0.89062	0.95912
BEGAIN	5	-0.019144	-0.19055	0.96707	0.99367	0.84888	0.94161
BEND2	5	0.3832	1.5175	0.0017772	0.031558	0.12914	0.53813
BEND3	5	0.06774	0.54052	0.55931	0.85726	0.58884	0.82613
BEND4	5	0.069792	0.36619	0.54926	0.85193	0.71422	0.88826
BEND5	5	0.042335	0.29433	0.67733	0.90557	0.7685	0.90948
BEND6	5	0.057581	0.36485	0.60508	0.87771	0.71522	0.88851
BEND7	5	0.23031	1.5626	0.0677	0.35706	0.11814	0.52667
BEST1	5	0.083671	0.54778	0.49067	0.82851	0.58385	0.82265
BEST2	5	0.017958	0.18881	0.79179	0.94677	0.85024	0.9423
BEST3	7	0.18106	0.93965	0.090192	0.41239	0.3474	0.69804
BEST4	5	0.05153	0.34813	0.6329	0.88927	0.72774	0.89341
BET1	4	-0.26042	-0.92209	0.31723	0.71266	0.35648	0.7028
BET1L	5	0.01489	0.17255	0.80729	0.95138	0.86301	0.9474
BEX1	5	0.2399	1.6874	0.056148	0.32095	0.09152	0.47932
BEX2	5	0.26804	1.3266	0.031823	0.23302	0.18466	0.58934
BEX4	5	0.17174	1.0695	0.17744	0.56825	0.28483	0.66228
BEX5	4	0.17318	0.64323	0.22415	0.62944	0.52007	0.79136
BFAR	5	0.10853	0.96621	0.38543	0.75959	0.33394	0.69249
BFSP1	5	0.035932	0.35924	0.70854	0.91903	0.71941	0.8898
BFSP2	5	0.3301	2.0916	0.0066089	0.08046	0.036474	0.30877
BGLAP	5	-0.36019	-2.1963	0.14828	0.52414	0.028067	0.25712
BGN	5	0.18199	0.95597	0.15189	0.52789	0.33909	0.69556
BHLHA15	5	-0.18356	-1.3611	0.44741	0.80151	0.17349	0.58054
BHLHA9	5	0.055243	0.45642	0.61613	0.88336	0.64809	0.86113
BHLHB9	5	0.11271	0.81785	0.3696	0.75054	0.41344	0.73494
BHLHE22	5	-0.25246	-1.4899	0.29612	0.69721	0.13626	0.5451
BHLHE40	5	0.23737	1.5078	0.059258	0.33157	0.13161	0.54078
BHLHE41	5	0.088656	0.5529	0.46718	0.81268	0.58033	0.8204
BHMT	5	-0.020845	-0.14249	0.97501	0.99451	0.88669	0.95746
BHMT2	5	0.3434	1.7933	0.0047206	0.06315	0.072932	0.44955
BICC1	5	-0.08461	-0.51302	0.75991	0.9361	0.60794	0.83645
BICD1	5	0.12706	0.76588	0.31767	0.7132	0.44375	0.75433
BICD2	5	-0.22498	-1.4972	0.35044	0.73268	0.13433	0.54329
BID	11	0.023884	0.20743	0.59691	0.87517	0.83568	0.93723
BIK	5	0.27171	1.3851	0.02899	0.21993	0.16603	0.57192
BIN1	5	0.0047732	0.037337	0.85449	0.96682	0.97022	0.98883
BIN2	5	-0.0078617	-0.064642	0.91569	0.98248	0.94846	0.98187
BIN3	4	-0.24802	-1.0415	0.339	0.72435	0.29766	0.66877
BIRC2	4	-0.13707	-0.78041	0.59175	0.87315	0.43515	0.74911
BIRC3	5	0.077195	0.32477	0.51694	0.83649	0.74536	0.89934
BIRC5	5	-2.0505	-4.7094	0	0	2.484e-06	0.00032888
BIRC6	5	-0.15918	-1.0626	0.51488	0.83578	0.28794	0.66307
BIRC7	5	0.24152	1.3208	0.054593	0.31567	0.18655	0.59021
BIRC8	5	0.10457	0.54441	0.40131	0.76962	0.58616	0.82404
BIVM	5	0.074286	0.48514	0.5291	0.84191	0.62757	0.84834
BLCAP	5	0.18077	1.6693	0.15539	0.53509	0.095058	0.48557
BLID	5	0.22216	1.2846	0.079085	0.38748	0.19894	0.60235
BLK	5	-0.0040863	-0.023966	0.8977	0.9778	0.98088	0.99254
BLM	5	-0.42242	-2.2582	0.093136	0.41925	0.023933	0.23171
BLMH	5	0.11606	0.68268	0.35571	0.73671	0.49481	0.7782
BLNK	5	0.19366	1.6212	0.12596	0.48607	0.10497	0.50687
BLOC1S1	5	0.062326	0.40952	0.58397	0.86894	0.68216	0.8746
BLOC1S2	4	0.091721	0.25909	0.51511	0.83589	0.79557	0.9216
BLOC1S3	5	0.064945	0.62204	0.57275	0.86361	0.53391	0.79557
BLOC1S4	5	-0.044624	-0.37801	0.91919	0.98273	0.70542	0.88513
BLOC1S5	8	0.022055	0.18471	0.68072	0.90685	0.85346	0.94359
BLOC1S6	5	0.06857	0.25764	0.55565	0.85564	0.79669	0.92168
BLVRA	5	0.050455	0.27562	0.63662	0.89012	0.78284	0.91608
BLVRB	5	-0.1735	-1.115	0.4739	0.81828	0.26486	0.65141
BLZF1	5	0.20241	0.91427	0.11013	0.45576	0.36058	0.70605
BMF	5	-0.40144	-1.3476	0.10969	0.45499	0.1778	0.58348
BMI1	5	0.029446	0.16935	0.73964	0.93035	0.86552	0.9484
BMP1	5	-0.17293	-0.99135	0.47595	0.81966	0.32152	0.68508
BMP10	5	-0.22654	-1.1319	0.34733	0.73059	0.25768	0.64638
BMP15	5	0.28213	1.9739	0.022326	0.18585	0.048389	0.36717
BMP2	5	0.039702	0.30134	0.68994	0.91024	0.76316	0.9066
BMP2K	5	-0.23623	-1.7969	0.32745	0.71941	0.072351	0.4485
BMP3	5	0.12907	0.62169	0.31067	0.70644	0.53415	0.79572
BMP4	5	-0.05959	-0.28632	0.85799	0.96877	0.77464	0.9123
BMP5	4	0.23735	0.82753	0.091025	0.41483	0.40794	0.73135
BMP6	5	0.046524	0.3988	0.657	0.89888	0.69004	0.87812
BMP7	5	0.18448	1.2061	0.14528	0.51915	0.22779	0.62457
BMP8A	2	0.037744	0.15115	0.88037	0.97347	0.87986	0.95446
BMP8B	5	-0.34299	-1.3725	0.16539	0.55148	0.16991	0.57573
BMPER	5	-0.098306	-0.52349	0.7116	0.92014	0.60063	0.83314
BMPR1A	5	-0.11014	-0.40254	0.66778	0.90173	0.68729	0.87725
BMPR1B	5	0.23986	0.94867	0.056203	0.32096	0.34279	0.69644
BMPR2	5	-0.05704	-0.38024	0.86727	0.97057	0.70377	0.88455
BMS1	5	-0.97547	-3.0461	0.0010552	0.021689	0.0023184	0.041621
BMX	5	0.3304	1.4195	0.0066089	0.08046	0.15574	0.56525
BNC1	5	0.10964	0.5847	0.38126	0.75681	0.55875	0.80855
BNC2	5	0.29079	1.6138	0.018161	0.16366	0.10658	0.50867
BNIP1	5	-1.1028	-3.6459	0.00027769	0.0075075	0.00026646	0.0088034
BNIP2	5	-0.21335	-0.99956	0.37582	0.75284	0.31752	0.6824
BNIP3	5	-0.18845	-1.2377	0.4343	0.79214	0.21583	0.61441
BNIP3L	5	-0.26404	-1.3829	0.27691	0.68133	0.1667	0.57295
BNIPL	5	-0.011525	-0.081816	0.93202	0.98504	0.93479	0.97569
BOC	5	0.026553	0.18129	0.75136	0.93252	0.85614	0.94468
BOD1	7	0.17291	1.025	0.10541	0.44575	0.30535	0.67358
BOD1L1	5	-0.076767	-0.57866	0.78896	0.94568	0.56282	0.81139
BOD1L2	5	-0.019237	-0.15209	0.96762	0.99384	0.87912	0.95438
BOK	5	0.018649	0.17635	0.78913	0.94575	0.86002	0.94573
BOLA1	5	-0.12149	-0.63071	0.63035	0.88797	0.52823	0.79384
BOLA3	6	-0.26344	-1.4501	0.24181	0.64724	0.14703	0.55692
BOLL	5	0.034647	0.20201	0.71487	0.92127	0.83991	0.93806
BOP1	5	-1.198	-4.0186	0.00011107	0.0036298	5.8533e-05	0.0029582
BORA	4	-0.50493	-2.0697	0.077196	0.38313	0.038482	0.32045
BPGM	5	0.044785	0.37854	0.66522	0.90152	0.70503	0.8849
BPHL	5	0.089145	0.61681	0.46584	0.81217	0.53736	0.79733
BPI	5	0.043379	0.26572	0.6715	0.90205	0.79046	0.92027
BPIFA1	5	0.22365	1.3631	0.076641	0.38132	0.17284	0.57977
BPIFA2	5	0.04701	0.23631	0.65456	0.89779	0.81319	0.92843
BPIFA3	5	0.078104	0.72984	0.51316	0.83568	0.46549	0.76531
BPIFB1	5	0.036788	0.29267	0.7046	0.91702	0.76978	0.91009
BPIFB2	5	0.25393	1.142	0.042986	0.27603	0.25346	0.64432
BPIFB3	5	0.029241	0.21808	0.74064	0.93097	0.82737	0.93367
BPIFB4	5	0.11002	0.57581	0.37943	0.75575	0.56474	0.81232
BPIFB6	5	0.18091	1.1109	0.15489	0.53378	0.26661	0.65291
BPIFC	5	0.049859	0.367	0.63968	0.89075	0.71362	0.88809
BPNT1	5	-0.2303	-1.3175	0.33911	0.72435	0.18767	0.59096
BPTF	5	-0.89759	-3.0501	0.0019438	0.033719	0.0022877	0.041233
BPY2C	5	0.55086	1.4949	0	0	0.13493	0.54398
BRAF	4	-0.15952	-0.90043	0.53238	0.84398	0.36789	0.70964
BRAP	5	-0.47059	-2.1521	0.0657	0.35156	0.03139	0.27939
BRAT1	5	-0.20881	-1.3655	0.3857	0.75959	0.17209	0.57852
BRCA1	5	-0.28733	-1.1711	0.23948	0.64493	0.24157	0.63545
BRCA2	5	-0.30728	-1.8581	0.21126	0.6104	0.063152	0.42362
BRCC3	5	-0.14186	-0.94425	0.5647	0.8606	0.34504	0.6969
BRD1	5	-0.20471	-1.7932	0.39576	0.76494	0.072938	0.44955
BRD2	5	-0.75509	-2.8738	0.0057203	0.072792	0.0040562	0.061738
BRD3	5	0.3151	1.4789	0.0099967	0.10766	0.13916	0.54907
BRD4	5	-1.073	-3.3391	0.00033322	0.0082759	0.00084047	0.020098
BRD7	5	-0.10585	-0.68667	0.68277	0.90804	0.49229	0.77687
BRD8	5	-0.55207	-2.7336	0.034044	0.24229	0.0062642	0.086498
BRD9	5	0.39717	1.4907	0.001444	0.02686	0.13604	0.54494
BRDT	5	0.13126	0.6526	0.30318	0.70211	0.51401	0.78822
BRE	5	0.15818	0.73013	0.21304	0.61366	0.46531	0.76531
BRF1	13	-0.98362	-4.663	0	0	3.1169e-06	0.00038178
BRF2	5	-0.84913	-2.4354	0.0024992	0.039613	0.014876	0.16383
BRI3	5	-0.077855	-0.45163	0.78463	0.9451	0.65154	0.86253
BRI3BP	5	-0.39899	-2.1133	0.1118	0.46043	0.034578	0.29849
BRICD5	5	0.076507	0.74267	0.51966	0.83739	0.45768	0.76196
BRINP1	5	0.064174	0.468	0.57636	0.86581	0.63979	0.8554
BRINP2	5	0.058461	0.36479	0.60136	0.87647	0.71527	0.88851
BRINP3	5	0.13049	0.95444	0.30623	0.70368	0.33986	0.696
BRIP1	5	-0.17518	-1.0188	0.46851	0.81413	0.30831	0.67649
BRIX1	5	-1.1054	-3.0037	0.00027769	0.0075075	0.0026672	0.045982
BRK1	2	0.11418	0.88448	0.6108	0.87994	0.37644	0.71356
BRMS1	5	-0.088833	-0.48196	0.74459	0.93097	0.62983	0.84975
BRMS1L	5	0.040805	0.27868	0.68572	0.90927	0.78049	0.91495
BROX	5	0.20283	1.2755	0.10907	0.45368	0.20212	0.60588
BRPF1	5	0.46765	1.8607	0.00016661	0.0050847	0.062792	0.42246
BRPF3	5	-0.11561	-0.84575	0.64784	0.89476	0.39769	0.72654
BRS3	4	0.21714	1.2407	0.12257	0.48041	0.2147	0.61367
BRSK1	5	0.30887	1.6453	0.012329	0.12606	0.0999	0.49732
BRSK2	5	0.34491	1.7704	0.0046096	0.062219	0.076667	0.45723
BRWD1	5	-0.33897	-2.0135	0.17	0.55768	0.044064	0.34753
BRWD3	5	0.27285	1.544	0.028102	0.21569	0.1226	0.53102
BSCL2	5	0.16418	1.2196	0.19705	0.59232	0.2226	0.61971
BSDC1	5	-0.040534	-0.20835	0.9363	0.98621	0.83496	0.93666
BSG	9	-0.13503	-1.0288	0.51422	0.83574	0.30358	0.67294
BSN	5	-0.0087939	-0.043016	0.9198	0.98273	0.96569	0.98745
BSND	5	0.018572	0.14256	0.78935	0.94596	0.88664	0.95746
BSPH1	5	0.011693	0.05925	0.8225	0.95678	0.95275	0.98402
BSPRY	5	0.11191	0.83691	0.37226	0.75171	0.40264	0.72914
BST1	5	-0.084352	-0.67447	0.76069	0.9361	0.50002	0.78117
BST2	5	0.090252	0.68244	0.46157	0.80984	0.49496	0.77827
BSX	5	0.24726	1.7283	0.048873	0.2979	0.08394	0.46891
BTAF1	5	-0.031802	-0.17473	0.97362	0.99428	0.86129	0.94633
BTBD1	5	-0.0012258	-0.0085004	0.88332	0.97445	0.99322	0.99771
BTBD10	5	0.12363	0.64198	0.32861	0.71941	0.52089	0.79158
BTBD11	5	-0.0088007	-0.080393	0.91986	0.98273	0.93592	0.97638
BTBD16	4	0.13095	0.82434	0.3581	0.73914	0.40975	0.73266
BTBD17	5	-0.10982	-0.74183	0.66861	0.90173	0.45819	0.76214
BTBD18	5	0.13865	1.0916	0.27691	0.68133	0.27501	0.65857
BTBD2	5	-0.022486	-0.1705	0.98256	0.99612	0.86462	0.94819
BTBD3	5	0.12581	0.51944	0.32173	0.71557	0.60345	0.83454
BTBD6	5	0.049711	0.19918	0.64068	0.89123	0.84212	0.9389
BTBD7	5	-0.54366	-2.4555	0.036766	0.25393	0.014067	0.15722
BTBD8	5	-0.044477	-0.22175	0.91986	0.98273	0.82451	0.93366
BTBD9	5	-0.11298	-0.82675	0.65706	0.89888	0.40838	0.73167
BTC	5	0.079944	0.48325	0.50561	0.83349	0.62892	0.84934
BTD	5	0.28439	1.3776	0.021271	0.18049	0.16832	0.57422
BTF3	4	-0.32044	-0.94829	0.22853	0.63517	0.34298	0.69644
BTF3L4	7	-0.21681	-1.36	0.30679	0.70405	0.17383	0.58114
BTG1	5	-0.1193	-0.88367	0.63645	0.8901	0.37687	0.7138
BTG2	5	-0.068515	-0.53065	0.82284	0.95704	0.59566	0.82995
BTG3	4	0.088226	0.73855	0.5301	0.84269	0.46018	0.76357
BTG4	5	0.33111	1.5052	0.0064978	0.079592	0.13227	0.54117
BTK	5	0.077916	0.38225	0.51366	0.83574	0.70228	0.8841
BTLA	5	0.22236	0.98043	0.078807	0.38675	0.32688	0.68831
BTN1A1	5	0.12417	1.069	0.32695	0.71898	0.28507	0.66228
BTN2A1	5	-0.13918	-0.64736	0.57336	0.86401	0.5174	0.78977
BTN2A2	16	-0.05428	-0.50117	0.91347	0.98186	0.61625	0.84077
BTN3A1	7	0.037852	0.25602	0.62579	0.88627	0.79793	0.92236
BTN3A2	4	0.011326	0.0542	0.86693	0.97057	0.95678	0.98435
BTN3A3	5	-0.0061917	-0.041603	0.9072	0.97897	0.96682	0.98745
BTNL3	5	0.24059	1.2789	0.055648	0.31952	0.20095	0.60405
BTNL8	9	-0.048643	-0.40366	0.94019	0.98678	0.68646	0.87675
