Gene	sgRNA	Mel285|beta	Mel285|z	Mel285|p-value	Mel285|fdr	Mel285|wald-p-value	Mel285|wald-fdr
FGFR1OP2	9	-0.28961	-2.1211	0.013218	0.19044	0.033913	0.6231
FGFR2	5	-0.061942	-0.30111	0.56764	0.89313	0.76333	0.93896
FGFR3	5	0.32828	1.6704	0.020104	0.24279	0.094837	0.80175
FGFR4	5	-0.031911	-0.60006	0.7101	0.93231	0.54846	0.8729
FGFRL1	5	0.054514	0.43137	0.82511	0.96486	0.6662	0.90825
FGG	5	0.21385	0.7328	0.15545	0.60724	0.46368	0.85046
FGGY	5	0.16167	0.67717	0.30801	0.7562	0.4983	0.86272
FGL1	5	0.33485	1.6296	0.017216	0.22175	0.10318	0.80175
FGL2	5	0.18572	1.2293	0.22903	0.69451	0.21897	0.80175
FGR	5	0.14229	0.80546	0.37993	0.79667	0.42055	0.83932
FH	5	-0.085315	-0.50555	0.4709	0.84917	0.61317	0.89254
FHDC1	5	0.007887	0.041619	0.92075	0.98644	0.9668	0.99187
FHIT	5	0.098101	1.2805	0.58991	0.90119	0.20036	0.80175
FHL1	5	0.20292	1.2189	0.18183	0.64045	0.2229	0.80175
FHL2	5	0.62971	1.6544	0	0	0.098042	0.80175
FHL3	5	0.26097	1.7356	0.072365	0.44593	0.082632	0.80175
FHL5	5	0.10466	0.49329	0.55676	0.88717	0.62181	0.89642
FHOD1	5	0.11021	1.0038	0.5291	0.87595	0.31549	0.81813
FHOD3	5	0.15734	1.3365	0.32423	0.76887	0.18137	0.80175
FIBCD1	5	-0.014124	-0.070464	0.80429	0.95973	0.94382	0.9873
FIBIN	5	-0.17776	-1.1156	0.20221	0.66429	0.26461	0.80777
FIBP	5	-0.21035	-1.2943	0.14279	0.58578	0.19556	0.80175
FICD	5	0.0055403	0.042312	0.90909	0.98401	0.96625	0.99187
FIG4	5	0.16106	0.7046	0.31045	0.75844	0.48106	0.85765
FIGF	5	0.039276	0.29061	0.91308	0.98502	0.77135	0.94085
FIGLA	5	0.027688	0.19589	0.97468	0.99536	0.8447	0.96086
FIGN	5	0.0015456	0.013192	0.88693	0.97832	0.98947	0.99711
FIGNL1	5	0.23114	0.97388	0.11979	0.54486	0.33012	0.82011
FILIP1	5	0.13613	0.64584	0.40753	0.81186	0.51838	0.86661
FILIP1L	5	0.12614	0.58772	0.45168	0.83925	0.55672	0.87429
FIP1L1	4	-0.34179	-1.4718	0.051039	0.38678	0.14108	0.80175
FIS1	5	0.23046	1.493	0.12124	0.54684	0.13544	0.80175
FITM1	5	0.39835	1.7845	0.0040542	0.090235	0.074344	0.80175
FITM2	5	0.12251	0.82884	0.46962	0.84857	0.40719	0.8365
FIZ1	5	0.19954	1.4637	0.18927	0.64964	0.14327	0.80175
FJX1	4	-0.057346	-0.50175	0.6189	0.90915	0.61584	0.89422
FKBP10	5	-0.066172	-0.52771	0.54732	0.88352	0.5977	0.88699
FKBP11	12	-0.00065865	-0.0061875	0.82917	0.96616	0.99506	0.99864
FKBP14	5	-0.039289	-0.22359	0.67489	0.92402	0.82308	0.95518
FKBP15	5	-0.0026746	-0.02182	0.86527	0.97296	0.98259	0.99536
FKBP1A	5	-0.24676	-1.4082	0.094913	0.49927	0.15908	0.80175
FKBP1B	6	0.3047	1.3874	0.018383	0.23066	0.16532	0.80175
FKBP2	5	-0.044295	-0.29818	0.65167	0.91822	0.76556	0.93919
FKBP3	5	0.010147	0.044543	0.93252	0.9887	0.96447	0.99163
FKBP4	5	0.10228	0.77983	0.56909	0.89431	0.43549	0.8423
FKBP5	5	0.18503	1.0083	0.23087	0.6956	0.3133	0.81775
FKBP6	5	-0.053213	-0.31689	0.60985	0.90685	0.75133	0.93445
FKBP7	5	-0.2007	-1.542	0.15934	0.61228	0.12306	0.80175
FKBP8	5	-0.078096	-0.68556	0.49756	0.86352	0.49299	0.86239
FKBP9	6	-0.23739	-1.1366	0.077696	0.4605	0.25572	0.80441
FKBPL	5	0.0611	0.59094	0.78813	0.95325	0.55456	0.87429
FKRP	5	0.025878	0.27832	0.98478	0.99568	0.78077	0.94346
FKTN	5	0.10598	0.45255	0.54982	0.88353	0.65087	0.90589
FLAD1	5	0.03958	0.28002	0.91142	0.98488	0.77946	0.94297
FLCN	5	0.24944	1.3376	0.087971	0.48381	0.18104	0.80175
FLG	5	0.083216	0.72667	0.66694	0.92274	0.46743	0.85148
FLG2	5	0.23585	1.0865	0.11146	0.5305	0.27728	0.81043
FLI1	5	0.23414	1.4312	0.11418	0.5347	0.15238	0.80175
FLII	5	0.021024	0.19959	0.98939	0.99664	0.8418	0.96012
FLNA	5	-0.0551	-0.51523	0.6008	0.90505	0.6064	0.89016
FLNB	5	-0.0021408	-0.01206	0.86838	0.97402	0.99038	0.99747
FLNC	5	-0.079666	-0.67891	0.49089	0.85867	0.4972	0.86272
FLOT1	5	0.089422	0.81202	0.63568	0.91468	0.41678	0.83925
FLOT2	5	0.050963	0.4027	0.84538	0.96949	0.68717	0.91464
FLRT1	5	-0.10294	-0.64361	0.40575	0.81124	0.51983	0.8667
FLRT2	5	0.25028	1.5447	0.086693	0.4806	0.12243	0.80175
FLRT3	5	0.095597	0.60663	0.60185	0.90505	0.5441	0.8717
FLT1	5	0.22116	1.0633	0.14029	0.58176	0.28765	0.81188
FLT3	4	0.097515	0.70955	0.63662	0.91514	0.47798	0.85629
FLT3LG	6	0.23837	0.80615	0.076086	0.45621	0.42015	0.83932
FLT4	5	-0.035527	-0.26361	0.69182	0.92686	0.79208	0.94678
FLVCR1	5	0.081872	0.51717	0.67416	0.92402	0.60504	0.88974
FLVCR2	5	0.31249	1.3594	0.028157	0.28563	0.17402	0.80175
FLYWCH1	5	-0.18692	-1.2832	0.18299	0.64149	0.19942	0.80175
FLYWCH2	5	0.25356	1.4134	0.082084	0.47115	0.15753	0.80175
FMN1	11	0.11204	1.0348	0.32911	0.7709	0.30078	0.8161
FMN2	5	-0.0053084	-0.046609	0.85188	0.97027	0.96282	0.99163
FMNL1	5	0.022972	0.20829	0.99906	0.99967	0.835	0.95814
FMNL2	5	0.12018	0.69004	0.48062	0.85455	0.49017	0.86116
FMNL3	5	0.03346	0.23803	0.94646	0.9911	0.81186	0.95237
FMO1	5	0.086334	0.59069	0.65195	0.91822	0.55473	0.87429
FMO2	5	0.084647	0.62518	0.6595	0.92096	0.53185	0.87068
FMO3	5	0.038411	0.13892	0.91792	0.98612	0.88951	0.97135
FMO4	5	0.21768	1.2706	0.14728	0.59555	0.20388	0.80175
FMO5	5	0.35098	1.6785	0.011774	0.17914	0.093242	0.80175
FMOD	5	0.40709	1.6678	0.0034988	0.082031	0.095355	0.80175
FMR1	5	0.13279	0.85466	0.42191	0.81997	0.39274	0.83518
FMR1NB	5	0.075371	0.46861	0.7091	0.93231	0.63935	0.90274
FN1	5	0.17143	0.83054	0.27452	0.73171	0.40624	0.83598
FN3K	5	0.079197	0.50454	0.68772	0.92558	0.61388	0.89274
FN3KRP	5	0.12226	1.124	0.4709	0.84917	0.26103	0.80627
FNBP1	5	-0.052281	-0.42901	0.61413	0.90811	0.66792	0.90872
FNBP1L	5	0.038455	0.1765	0.91781	0.98612	0.8599	0.96301
FNBP4	5	-0.31464	-1.9778	0.045429	0.36465	0.047955	0.7431
FNDC1	5	0.18762	0.95845	0.2227	0.6857	0.33784	0.821
FNDC3A	5	0.34398	1.7846	0.013995	0.19672	0.074321	0.80175
FNDC3B	5	-0.22381	-1.3646	0.12124	0.54684	0.17238	0.80175
FNDC4	5	-0.11283	-0.80732	0.37282	0.79411	0.41948	0.83932
FNDC5	7	0.22852	1.8291	0.07031	0.44258	0.067392	0.80175
FNDC7	5	0.014247	0.10282	0.95274	0.99168	0.9181	0.98027
FNDC8	5	-0.16561	-1.1739	0.22709	0.69106	0.24045	0.80175
FNDC9	5	-0.13983	-0.99405	0.29151	0.74401	0.3202	0.81874
FNIP1	5	0.19953	0.95697	0.18927	0.64964	0.33858	0.821
FNIP2	5	0.27877	1.2039	0.053593	0.39688	0.22865	0.80175
FNTA	5	-0.53929	-2.8112	0.002277	0.062215	0.004936	0.21934
FNTB	5	-0.081939	-0.73182	0.48356	0.85605	0.46428	0.85083
FOCAD	5	-0.0583	-0.46848	0.58542	0.89979	0.63944	0.90274
FOLH1	11	-0.26172	-1.7914	0.011718	0.17881	0.073233	0.80175
FOLR1	4	0.045648	0.33507	0.89387	0.97991	0.73757	0.93262
FOLR2	5	-0.089821	-0.51777	0.4544	0.84083	0.60462	0.88974
FOPNL	5	-0.19471	-0.9192	0.16961	0.62495	0.35799	0.82419
FOS	4	0.010656	0.10989	0.93247	0.9887	0.9125	0.97853
FOSB	5	0.14835	1.1161	0.35666	0.78519	0.2644	0.80777
FOSL1	5	-0.19774	-1.3908	0.16495	0.61904	0.16427	0.80175
FOSL2	5	-0.26353	-1.8181	0.079307	0.46478	0.069052	0.80175
FOXA1	5	0.024971	0.21201	0.98861	0.99642	0.8321	0.9573
FOXA2	5	-0.063487	-0.44318	0.55965	0.8887	0.65763	0.90783
FOXA3	5	-0.031025	-0.12454	0.71454	0.93233	0.90089	0.97422
FOXB1	5	0.24402	1.5615	0.097634	0.50795	0.1184	0.80175
FOXB2	5	-0.043433	-0.47616	0.6565	0.91993	0.63396	0.90081
FOXC1	5	0.20539	1.5001	0.17539	0.63225	0.1336	0.80175
FOXC2	5	0.0019966	0.015388	0.88993	0.97895	0.98772	0.99685
FOXD2	5	0.16551	1.4895	0.2944	0.74711	0.13637	0.80175
FOXD3	5	0.22769	1.2149	0.12612	0.55431	0.22442	0.80175
FOXD4	2	0.17767	0.56426	0.48067	0.85456	0.57258	0.87763
FOXE1	5	0.11806	1.0534	0.49211	0.85971	0.29216	0.81354
FOXE3	5	0.24908	1.3489	0.088526	0.48467	0.17738	0.80175
FOXF1	4	0.12209	0.97021	0.52749	0.87515	0.33194	0.82023
FOXF2	5	0.26982	1.5363	0.06259	0.41967	0.12445	0.80175
FOXG1	5	0.10338	1.0626	0.56298	0.8903	0.28797	0.81188
FOXH1	5	-0.11517	-0.76325	0.3656	0.78983	0.44531	0.84473
FOXI1	5	0.07042	0.50482	0.73664	0.93848	0.61369	0.89272
FOXI2	5	0.17737	0.73556	0.25425	0.71699	0.462	0.85017
FOXJ1	5	-0.051277	-0.43476	0.61963	0.90944	0.66374	0.90806
FOXJ2	5	0.089711	0.64703	0.63396	0.91466	0.51761	0.86648
FOXJ3	5	0.19867	1.1831	0.19144	0.65249	0.23678	0.80175
FOXK1	5	-0.035737	-0.24383	0.69099	0.92678	0.80737	0.9513
FOXK2	5	0.077429	0.39777	0.69749	0.92878	0.6908	0.91581
FOXL1	5	-0.027791	-0.2153	0.72959	0.93547	0.82954	0.95725
FOXL2	5	0.028621	0.15282	0.96962	0.99357	0.87854	0.96786
FOXM1	5	-0.20942	-1.3725	0.14462	0.59022	0.16989	0.80175
FOXN1	5	0.17257	1.0312	0.27058	0.72749	0.30246	0.81659
FOXN2	5	-0.0088626	-0.084249	0.83267	0.96748	0.93286	0.98338
FOXN3	5	0.10079	0.59572	0.57681	0.89697	0.55136	0.87371
FOXN4	5	0.16616	0.92387	0.29229	0.74494	0.35555	0.82419
FOXO1	5	-0.045801	-0.41189	0.64534	0.91705	0.68042	0.91191
FOXO3	5	0.071528	0.53945	0.73026	0.93547	0.58958	0.8839
FOXO4	5	0.02369	0.19622	0.99434	0.99816	0.84444	0.96083
FOXP1	10	0.23017	1.8813	0.02738	0.28317	0.05993	0.80175
FOXP2	5	-0.00040651	-0.0022822	0.87671	0.97589	0.99818	0.99913
FOXP3	4	0.010792	0.090649	0.9328	0.9887	0.92777	0.98244
FOXP4	5	0.3595	1.6404	0.0099411	0.16243	0.10093	0.80175
FOXQ1	5	0.31484	1.3091	0.027158	0.28184	0.19051	0.80175
FOXR1	5	-0.0016744	-0.010454	0.8706	0.975	0.99166	0.99753
FOXR2	5	0.13875	0.95421	0.39598	0.80365	0.33998	0.821
FOXRED1	5	0.080427	0.95451	0.68194	0.92462	0.33983	0.821
FOXRED2	5	0.34274	1.7598	0.01444	0.20124	0.07844	0.80175
FOXS1	5	-0.036058	-0.39973	0.68938	0.926	0.68935	0.91546
FPGS	5	-0.22481	-1.5091	0.12013	0.54486	0.13127	0.80175
FPGT	5	0.27987	0.96833	0.052371	0.39154	0.33288	0.82064
FPGT-TNNI3K	5	0.13575	0.75739	0.40942	0.81216	0.44882	0.84553
FPR1	5	0.195	1.2588	0.2016	0.6635	0.2081	0.80175
FPR2	5	0.029528	0.088174	0.96496	0.99298	0.92974	0.98247
FPR3	4	0.25199	1.2519	0.12379	0.55119	0.21061	0.80175
FRA10AC1	4	0.035563	0.14334	0.94119	0.9892	0.88602	0.97026
FRAS1	5	0.15515	0.87655	0.33261	0.77327	0.38073	0.83095
FRAT1	5	0.075053	0.51997	0.71104	0.93231	0.60308	0.88951
FRAT2	5	-0.056968	-0.61492	0.59158	0.90157	0.5386	0.87151
FREM1	7	0.091658	0.8634	0.5567	0.88717	0.38792	0.83347
FREM2	5	0.0043772	0.046594	0.90214	0.98145	0.96284	0.99163
FREM3	5	0.17025	1.095	0.27813	0.73302	0.2735	0.81039
FRG1	3	-0.21413	-0.98894	0.23848	0.70276	0.32269	0.81874
FRG2B	1	-0.31567	-0.94181	0.30712	0.75546	0.34629	0.82419
FRG2C	2	0.13015	0.30645	0.63873	0.91557	0.75926	0.93742
FRK	5	0.38267	1.5107	0.0054426	0.10987	0.13087	0.80175
FRMD1	5	0.15892	0.93435	0.31934	0.76608	0.35012	0.82419
FRMD3	15	0.22311	1.8174	0.0099967	0.16304	0.069159	0.80175
FRMD4A	5	0.094236	0.75252	0.60863	0.90675	0.45174	0.84646
FRMD4B	5	0.13568	0.7253	0.40953	0.81216	0.46827	0.8521
FRMD5	5	-0.12616	-0.61758	0.33239	0.77326	0.53685	0.87117
FRMD6	5	0.31538	1.3091	0.026769	0.2804	0.19051	0.80175
FRMD7	5	0.035705	0.18925	0.93336	0.9887	0.8499	0.96136
FRMD8	5	0.11289	0.89701	0.51694	0.87163	0.36971	0.83016
FRMPD1	5	0.016234	0.11498	0.96357	0.99298	0.90846	0.97657
FRMPD2	5	-0.0091828	-0.057181	0.83061	0.96652	0.9544	0.99019
FRMPD4	5	0.094594	0.60718	0.60735	0.90675	0.54373	0.8717
FRRS1	5	-0.10967	-0.72781	0.38321	0.79806	0.46673	0.85119
FRRS1L	5	0.0079707	0.056436	0.92103	0.98644	0.95499	0.99038
FRS2	5	-0.25882	-1.2217	0.083028	0.47325	0.22181	0.80175
FRS3	5	0.074538	0.62145	0.7141	0.93231	0.5343	0.87068
FRY	5	-0.056568	-0.42068	0.59314	0.90165	0.67399	0.90966
FRYL	5	0.43743	1.736	0.0018327	0.052381	0.082569	0.80175
FRZB	5	-0.1268	-0.97001	0.33106	0.77225	0.33204	0.82023
FSBP	5	0.012388	0.10927	0.94274	0.98939	0.91299	0.97869
FSCB	5	0.29239	1.5034	0.041875	0.35119	0.13273	0.80175
FSCN1	5	-0.15385	-1.8203	0.2563	0.7193	0.068712	0.80175
FSCN2	5	0.028114	0.37516	0.97256	0.99466	0.70754	0.92264
FSCN3	5	0.092449	0.68499	0.61774	0.90864	0.49335	0.86239
FSD1	5	0.085615	0.6548	0.65506	0.9194	0.5126	0.86608
FSD1L	5	-0.066491	-0.28538	0.54643	0.88352	0.77535	0.9416
FSD2	5	0.23861	0.94384	0.10663	0.52416	0.34525	0.82419
FSHB	5	0.31605	1.5588	0.02638	0.27859	0.11905	0.80175
FSHR	5	0.087747	0.49046	0.64479	0.91705	0.62381	0.89705
FSIP1	5	0.11756	0.62062	0.49384	0.86065	0.53485	0.87073
FSIP2	4	0.11563	0.64559	0.55576	0.88664	0.51854	0.86661
FST	5	0.10804	0.64008	0.53993	0.88025	0.52212	0.86777
FSTL1	5	-0.12147	-0.77354	0.34727	0.78364	0.4392	0.84295
FSTL3	5	0.10688	0.82167	0.54598	0.88352	0.41127	0.83808
FSTL4	5	0.21658	1.3207	0.14967	0.59862	0.18662	0.80175
FSTL5	4	0.27567	1.1472	0.088248	0.48467	0.2513	0.80314
FTCD	5	-0.051502	-0.38509	0.61785	0.90864	0.70017	0.91909
FTH1	1	-0.26319	-0.92933	0.37293	0.79411	0.35272	0.82419
FTHL17	5	-0.042909	-0.32739	0.65911	0.92093	0.74337	0.93348
FTL	5	0.057754	0.41797	0.80668	0.96015	0.67597	0.91057
FTMT	5	0.095829	0.58444	0.60097	0.90505	0.55892	0.87429
FTO	5	0.17331	0.76653	0.26802	0.72562	0.44336	0.84415
FTSJ1	5	0.25583	1.3403	0.079196	0.46478	0.18014	0.80175
FTSJ2	5	-0.22204	-1.7154	0.12307	0.5507	0.086269	0.80175
FTSJ3	5	-0.36973	-1.8745	0.023492	0.2629	0.060857	0.80175
FUBP1	5	0.25428	1.0576	0.081251	0.47036	0.29026	0.81188
FUBP3	5	0.23866	1.3754	0.10641	0.52407	0.16902	0.80175
FUCA1	5	-0.1346	-1.0489	0.30645	0.75523	0.29424	0.81435
FUCA2	5	0.081504	0.66962	0.67589	0.92402	0.5031	0.86431
FUK	5	0.022858	0.21988	0.9995	0.99967	0.82596	0.95611
FUNDC1	5	-0.040453	-0.28849	0.66967	0.92288	0.77297	0.94104
FUNDC2	5	-0.044679	-0.26541	0.65023	0.91813	0.79069	0.94673
FUOM	5	0.10114	0.99161	0.57542	0.89687	0.32139	0.81874
FURIN	5	-0.081159	-0.64506	0.48645	0.85752	0.51889	0.86661
FUS	5	0.023542	0.18592	0.99533	0.9985	0.85251	0.96176
FUT1	5	0.1341	1.0312	0.41603	0.81681	0.30244	0.81659
FUT10	5	0.26678	1.1813	0.066034	0.42971	0.23747	0.80175
FUT11	5	-0.13814	-1.0652	0.29568	0.74842	0.28681	0.81188
FUT2	5	0.15593	0.95413	0.32928	0.7709	0.34002	0.821
FUT3	5	0.049073	0.37574	0.85599	0.97053	0.70711	0.92264
FUT4	5	-0.16322	-1.3883	0.23298	0.69694	0.16503	0.80175
FUT5	5	0.10929	0.81857	0.53399	0.87832	0.41303	0.83808
FUT6	5	0.068069	0.42408	0.74942	0.94269	0.67151	0.90915
FUT7	5	-0.13653	-1.0409	0.30051	0.75173	0.29791	0.81503
FUT8	5	0.013165	0.072606	0.94724	0.99125	0.94212	0.98661
FUT9	5	0.49396	1.5848	0.00033322	0.013544	0.113	0.80175
FUZ	5	0.13065	1.1908	0.43141	0.827	0.23373	0.80175
FXN	5	-0.086571	-0.61983	0.46557	0.84591	0.53537	0.87078
FXR1	5	-0.0911	-0.55857	0.44929	0.83822	0.57645	0.87948
FXR2	5	0.10901	0.79532	0.53565	0.87881	0.42643	0.84006
FXYD1	5	-0.10495	-0.83454	0.39703	0.80398	0.40398	0.83589
FXYD2	4	-0.030887	-0.20406	0.7332	0.93699	0.8383	0.95935
FXYD3	13	0.023558	0.25772	0.96934	0.99357	0.79662	0.94805
FXYD4	5	0.22616	1.3875	0.12885	0.56039	0.16529	0.80175
FXYD5	5	0.11228	0.78773	0.51994	0.87247	0.43086	0.8406
FXYD6	5	-0.15087	-0.56114	0.26386	0.7226	0.5747	0.87892
FXYD6-FXYD2	1	0.31363	0.49596	0.32556	0.7695	0.61992	0.89551
FXYD7	5	0.1733	0.79432	0.26802	0.72562	0.42701	0.84006
FYB	5	0.055507	0.44178	0.81928	0.96343	0.65865	0.90783
FYCO1	5	-0.10941	-0.54338	0.38371	0.79806	0.58687	0.88316
FYN	5	0.28318	1.2997	0.049595	0.38146	0.19371	0.80175
FYTTD1	5	-0.034393	-0.27369	0.69827	0.92897	0.78432	0.94429
FZD1	5	0.073211	0.50027	0.72082	0.93388	0.61688	0.89427
FZD10	4	0.018554	0.18652	0.97129	0.9942	0.85204	0.96169
FZD2	5	0.076408	0.6337	0.70288	0.93	0.52628	0.86917
FZD3	5	0.31058	1.4655	0.029046	0.28998	0.1428	0.80175
FZD4	4	0.12501	0.67627	0.51627	0.87163	0.49887	0.86272
FZD5	5	-0.11384	-1.6363	0.36988	0.79097	0.10178	0.80175
FZD6	5	0.40843	1.5674	0.0034988	0.082031	0.11702	0.80175
FZD7	5	0.067107	0.81761	0.75514	0.94375	0.41358	0.83808
FZD8	5	-0.10669	-0.98938	0.39148	0.80172	0.32248	0.81874
FZD9	5	0.050259	0.35308	0.84916	0.97005	0.72403	0.92862
FZR1	5	-0.23705	-2.0325	0.10574	0.52317	0.042102	0.69924
G0S2	5	0.15277	0.83452	0.34116	0.77914	0.40399	0.83589
G2E3	5	0.012974	0.060193	0.94624	0.99104	0.952	0.99018
G3BP1	5	-0.002063	-0.0092002	0.86877	0.97422	0.99266	0.99753
G3BP2	5	0.082156	0.32255	0.67261	0.9239	0.74704	0.93431
G6PC	5	0.074047	0.41228	0.71659	0.93257	0.68014	0.91191
G6PC2	4	-0.04443	-0.26292	0.67239	0.92385	0.79261	0.94678
G6PC3	5	0.16844	0.98928	0.28424	0.73885	0.32253	0.81874
G6PD	5	-0.077894	-0.52426	0.49822	0.86359	0.60009	0.88757
GAA	5	-0.08297	-0.48264	0.47973	0.85406	0.62935	0.89903
GAB1	5	0.11931	0.9876	0.48517	0.85664	0.32335	0.81874
GAB2	5	-0.13525	-0.63116	0.30462	0.75316	0.52793	0.86917
GAB3	5	0.085522	0.86846	0.65561	0.91954	0.38514	0.83309
GAB4	5	-0.13722	-0.75128	0.29857	0.75136	0.45249	0.84646
GABARAP	5	-0.35325	-1.1038	0.029101	0.28998	0.2697	0.80895
GABARAPL1	5	0.17514	1.14	0.26225	0.7226	0.25428	0.80417
GABARAPL2	5	0.1866	1.0703	0.22615	0.69029	0.28448	0.81188
GABBR1	5	0.31834	1.7776	0.024492	0.26825	0.075475	0.80175
GABBR2	5	-0.11399	-0.91742	0.36949	0.79097	0.35892	0.82426
GABPA	5	-0.55928	-2.1713	0.0016661	0.04894	0.029906	0.5834
GABPB1	5	-0.39953	-2.4202	0.015439	0.21109	0.01551	0.41808
GABPB2	5	0.076965	0.39995	0.70004	0.92937	0.6892	0.91543
GABRA1	5	0.19846	0.98476	0.19171	0.65249	0.32474	0.81874
GABRA2	5	0.029379	0.16596	0.96568	0.99298	0.86818	0.96521
GABRA3	5	0.34742	1.5561	0.013107	0.18986	0.11967	0.80175
GABRA4	5	-0.028026	-0.24461	0.72848	0.93547	0.80676	0.9513
GABRA5	5	-0.018392	-0.12188	0.77968	0.95096	0.90299	0.97519
GABRA6	5	0.13923	0.79798	0.39409	0.8029	0.42488	0.8398
GABRB1	5	0.076336	0.37472	0.70327	0.93	0.70787	0.92264
GABRB2	5	-0.10972	-0.69841	0.38304	0.79806	0.48492	0.85888
GABRB3	5	0.040631	0.28982	0.90514	0.98275	0.77195	0.941
GABRD	5	0.13759	0.82092	0.40114	0.80715	0.41169	0.83808
GABRE	5	0.16398	1.0238	0.29957	0.75163	0.30591	0.81705
GABRG1	5	0.077902	0.68364	0.69471	0.92757	0.4942	0.86258
GABRG2	4	0.11421	0.8561	0.56309	0.89032	0.39195	0.8351
GABRG3	5	0.0020232	0.013112	0.88993	0.97895	0.98954	0.99711
GABRP	5	-0.13963	-1.0266	0.29196	0.74472	0.3046	0.81705
GABRQ	5	0.052853	0.30628	0.83483	0.96818	0.75939	0.93745
GABRR1	5	0.24929	1.395	0.088304	0.48467	0.16302	0.80175
GABRR2	5	0.2242	1.3413	0.13279	0.56793	0.17984	0.80175
GAD1	5	0.12542	0.971	0.45496	0.84083	0.33155	0.82011
GAD2	5	0.2354	1.3345	0.11207	0.53189	0.18205	0.80175
GADD45A	7	0.23546	1.6948	0.060036	0.41304	0.090114	0.80175
GADD45B	5	0.27373	1.2237	0.058536	0.409	0.22106	0.80175
GADD45G	5	0.11901	0.56392	0.48717	0.85752	0.57281	0.87764
GADD45GIP1	5	0.16573	1.2078	0.29379	0.74654	0.22714	0.80175
GADL1	5	0.21225	1.2427	0.15884	0.61176	0.21399	0.80175
GAGE12H	1	-0.2045	-0.71766	0.46246	0.84478	0.47297	0.85376
GAK	5	0.25385	1.4924	0.081751	0.47104	0.13558	0.80175
GAL	5	0.069483	0.36872	0.74192	0.9413	0.71234	0.92462
GAL3ST1	5	-0.0078013	-0.065966	0.8385	0.969	0.94741	0.98864
GAL3ST2	5	0.057368	0.61993	0.80906	0.96095	0.5353	0.87078
GAL3ST3	5	0.082778	0.77655	0.66872	0.92274	0.43742	0.84237
GAL3ST4	5	0.141	1.4982	0.38598	0.79894	0.13407	0.80175
GALC	5	0.16315	0.83644	0.30245	0.75224	0.40291	0.83589
GALE	5	0.15988	0.96636	0.31534	0.7624	0.33387	0.82078
GALK1	5	0.25479	1.2532	0.080584	0.46854	0.21015	0.80175
GALK2	5	0.03654	0.2734	0.92891	0.98801	0.78454	0.94429
GALM	5	0.028874	0.21327	0.96818	0.99333	0.83112	0.95725
GALNS	5	0.014156	0.081463	0.95235	0.99167	0.93507	0.98385
GALNT1	5	0.24906	1.3015	0.088526	0.48467	0.19309	0.80175
GALNT10	5	-0.020181	-0.18741	0.7703	0.94846	0.85134	0.96154
GALNT11	5	0.27962	1.8227	0.052649	0.39231	0.068355	0.80175
GALNT12	5	0.39699	1.4467	0.0041653	0.091687	0.14799	0.80175
GALNT13	5	-0.17993	-1.0138	0.19766	0.65908	0.31068	0.81749
GALNT14	5	-0.026509	-0.21375	0.73564	0.93812	0.83074	0.95725
GALNT15	5	0.02284	0.1518	0.99956	0.99967	0.87934	0.96802
GALNT16	5	0.37832	1.7353	0.0060535	0.1172	0.082686	0.80175
GALNT18	5	-0.038846	-0.24087	0.67677	0.92402	0.80965	0.95204
GALNT2	5	0.2171	1.2413	0.14834	0.5966	0.2145	0.80175
GALNT3	5	-0.018718	-0.19381	0.77835	0.95084	0.84632	0.96102
GALNT4	5	0.0040884	0.039211	0.90031	0.98114	0.96872	0.99214
GALNT5	5	-0.30374	-1.628	0.051205	0.38707	0.10352	0.80175
GALNT6	5	0.16051	0.77201	0.31284	0.76101	0.44011	0.84308
GALNT7	5	0.22088	1.402	0.14056	0.58184	0.16091	0.80175
GALNT8	5	0.24305	1.4274	0.099134	0.51	0.15346	0.80175
GALNT9	5	0.068676	0.51764	0.74636	0.94248	0.60471	0.88974
GALNTL5	5	0.20404	1.0521	0.17883	0.63636	0.29278	0.81381
GALNTL6	5	-0.0025341	-0.015859	0.86638	0.97348	0.98735	0.99685
GALP	5	0.072984	0.38234	0.72215	0.9342	0.70221	0.9199
GALR1	5	0.23643	1.237	0.11069	0.5305	0.21608	0.80175
GALR2	5	0.11875	0.90289	0.4885	0.85777	0.36659	0.82994
GALR3	5	0.17241	1.222	0.27097	0.72786	0.22172	0.80175
GALT	5	-0.15121	-1.5273	0.26269	0.7226	0.12669	0.80175
GAMT	5	0.09513	0.79102	0.60402	0.90523	0.42893	0.84035
GAN	5	0.052761	0.41585	0.83533	0.96839	0.67752	0.91093
GANAB	5	0.052299	0.30186	0.83783	0.96886	0.76276	0.93866
GANC	5	-0.064519	-0.49584	0.55526	0.88659	0.62001	0.89551
GAP43	5	0.17943	1.0353	0.24797	0.71182	0.30054	0.81603
GAPDH	5	-0.49484	-2.6531	0.0043319	0.093413	0.0079748	0.2896
GAPDHS	5	0.10749	0.69124	0.54249	0.88159	0.48941	0.86116
GAPT	5	-0.027785	-0.21852	0.7297	0.93547	0.82702	0.95684
GAPVD1	5	0.17371	1.4087	0.26669	0.72562	0.15892	0.80175
GAR1	5	-0.22081	-1.4221	0.12524	0.55351	0.15501	0.80175
GAREM	5	0.086189	0.52518	0.65267	0.91822	0.59946	0.88728
GAREML	5	-0.10673	-0.98566	0.39143	0.80172	0.3243	0.81874
GARNL3	5	-0.12216	-0.95742	0.34505	0.7823	0.33836	0.821
