Gene	sgRNA	MP46|beta	MP46|z	MP46|p-value	MP46|fdr	MP46|wald-p-value	MP46|wald-fdr
BLMH	5	-0.059001	-0.35382	0.45463	0.89929	0.72347	0.99593
BLNK	5	0.18454	1.6672	0.018549	0.3576	0.095472	0.99593
BLOC1S1	5	0.017341	0.1312	0.8636	0.97849	0.89562	0.99593
BLOC1S2	4	0.0011719	0.0050475	0.96479	0.99445	0.99597	0.99973
BLOC1S3	5	0.060819	0.72306	0.46979	0.9027	0.46964	0.99593
BLOC1S4	5	-0.053051	-0.60023	0.4975	0.91064	0.54835	0.99593
BLOC1S5	8	0.0092919	0.08095	0.92325	0.98766	0.93548	0.99925
BLOC1S6	5	0.059851	0.36715	0.47673	0.9046	0.71351	0.99593
BLVRA	5	0.18517	1.1459	0.018272	0.35637	0.25182	0.99593
BLVRB	5	0.03023	0.32568	0.7442	0.96226	0.74467	0.99593
BLZF1	5	0.020233	0.13926	0.83833	0.97532	0.88925	0.99593
BMF	5	0.055589	0.50809	0.512	0.91321	0.61139	0.99593
BMI1	5	-0.018194	-0.097853	0.78568	0.96812	0.92205	0.99924
BMP1	5	-0.096252	-0.84312	0.25081	0.81121	0.39916	0.99593
BMP10	5	-0.22991	-1.632	0.015939	0.32989	0.10267	0.99593
BMP15	5	0.036085	0.44079	0.68866	0.95313	0.65937	0.99593
BMP2	5	-0.013251	-0.17491	0.83122	0.97404	0.86115	0.99593
BMP2K	5	-0.058648	-0.67727	0.45713	0.89965	0.49823	0.99593
BMP3	5	0.054139	0.39488	0.52488	0.91748	0.69293	0.99593
BMP4	5	0.14648	0.91253	0.063812	0.57913	0.36149	0.99593
BMP5	4	-0.030578	-0.25612	0.6961	0.95527	0.79786	0.99593
BMP6	5	-0.092163	-0.90814	0.26758	0.82309	0.3638	0.99593
BMP7	5	-0.043675	-0.35386	0.57225	0.93138	0.72345	0.99593
BMP8A	2	-0.19521	-1.5914	0.15961	0.73749	0.11152	0.99593
BMP8B	5	-0.085153	-0.71246	0.30245	0.8428	0.47618	0.99593
BMPER	5	0.047825	0.52844	0.58081	0.93302	0.5972	0.99593
BMPR1A	5	-0.08538	-0.48367	0.30173	0.8428	0.62862	0.99593
BMPR1B	5	0.159	1.684	0.043097	0.5039	0.092185	0.99593
BMPR2	5	-0.0028613	-0.024263	0.93297	0.98987	0.98064	0.99954
BMS1	5	-0.057092	-0.6198	0.46823	0.9027	0.53539	0.99593
BMX	5	0.22876	1.8077	0.0038321	0.15	0.070647	0.99593
BNC1	5	-0.18562	-1.3616	0.041986	0.50099	0.17333	0.99593
BNC2	5	0.098789	1.1503	0.22331	0.7917	0.25003	0.99593
BNIP1	5	-0.40494	-2.1748	0.00016661	0.015306	0.029643	0.99593
BNIP2	5	-0.052629	-0.5321	0.50078	0.91116	0.59465	0.99593
BNIP3	5	0.076122	0.4364	0.35738	0.86645	0.66254	0.99593
BNIP3L	5	0.13185	1.1616	0.094746	0.64377	0.24541	0.99593
BNIPL	5	0.13138	1.0367	0.096246	0.64785	0.29986	0.99593
BOC	5	-0.048751	-0.76056	0.52932	0.91748	0.44692	0.99593
BOD1	7	-0.008845	-0.12869	0.85955	0.97849	0.8976	0.9963
BOD1L1	5	-0.15097	-1.0436	0.088359	0.63235	0.29666	0.99593
BOD1L2	5	0.033101	0.47696	0.71532	0.95969	0.63339	0.99593
BOK	5	-0.023547	-0.1788	0.73809	0.96226	0.8581	0.99593
BOLA1	5	0.059735	0.47842	0.47762	0.90491	0.63235	0.99593
BOLA3	6	0.0077113	0.068847	0.95196	0.99259	0.94511	0.99925
BOLL	5	0.19069	1.5868	0.014495	0.31522	0.11255	0.99593
BOP1	5	-0.1172	-1.0935	0.16806	0.74424	0.27417	0.99593
BORA	4	-0.00917	-0.061099	0.87693	0.98059	0.95128	0.99925
BPGM	5	-0.078591	-0.5773	0.33306	0.85354	0.56374	0.99593
BPHL	5	0.019758	0.26242	0.8425	0.97544	0.793	0.99593
BPI	5	-0.031619	-0.34351	0.66717	0.95078	0.73122	0.99593
BPIFA1	5	-0.0053066	-0.081209	0.90842	0.98572	0.93528	0.99925
BPIFA2	5	0.0085143	0.11558	0.95102	0.99241	0.90798	0.99745
BPIFA3	5	-0.080147	-0.61237	0.32567	0.84953	0.54029	0.99593
BPIFB1	5	-0.0468	-0.46377	0.5461	0.92227	0.64282	0.99593
BPIFB2	5	0.064875	0.66706	0.4373	0.89406	0.50473	0.99593
BPIFB3	5	0.033778	0.37292	0.7101	0.95922	0.70921	0.99593
BPIFB4	5	-0.025732	-0.36124	0.72026	0.96007	0.71792	0.99593
BPIFB6	5	0.045991	0.54925	0.59786	0.93723	0.58284	0.99593
BPIFC	5	-0.11786	-1.0703	0.1665	0.74412	0.28447	0.99593
BPNT1	5	-0.14484	-1.0925	0.098911	0.65286	0.27461	0.99593
BPTF	5	-0.23674	-2.0225	0.014106	0.31425	0.043122	0.99593
BPY2C	5	0.085851	0.47404	0.29651	0.83947	0.63547	0.99593
BRAF	4	-0.073887	-0.44989	0.40598	0.88381	0.65279	0.99593
BRAP	5	-0.062359	-0.56483	0.4333	0.89247	0.57219	0.99593
BRAT1	5	-0.17504	-1.3974	0.052927	0.54302	0.16229	0.99593
BRCA1	5	-0.0068387	-0.038834	0.8932	0.98301	0.96902	0.9994
BRCA2	5	0.057877	0.63037	0.4935	0.90883	0.52845	0.99593
BRCC3	5	-0.0014248	-0.012603	0.94707	0.99163	0.98994	0.99954
BRD1	5	-0.1002	-1.2625	0.23303	0.79837	0.20675	0.99593
BRD2	5	-0.018111	-0.20874	0.78685	0.96812	0.83465	0.99593
BRD3	5	0.082127	0.99542	0.31917	0.84778	0.31953	0.99593
BRD4	5	-0.089786	-1.0407	0.2788	0.83075	0.29803	0.99593
BRD7	5	0.15701	1.3239	0.046429	0.51797	0.18553	0.99593
BRD8	5	-0.072656	-0.73283	0.36649	0.87185	0.46366	0.99593
BRD9	5	0.024959	0.2342	0.79435	0.9695	0.81483	0.99593
BRDT	5	0.04149	0.34542	0.63856	0.94557	0.72978	0.99593
BRE	5	0.12731	0.81734	0.10669	0.66598	0.41373	0.99593
BRF1	13	-0.3031	-3.6798	0	0	0.00023343	0.57319
BRF2	5	-0.026746	-0.16473	0.71121	0.95922	0.86916	0.99593
BRI3	5	0.045515	0.35909	0.60258	0.93725	0.71953	0.99593
BRI3BP	5	0.10433	0.96169	0.19605	0.77327	0.33621	0.99593
BRICD5	5	0.023771	0.23195	0.80579	0.97089	0.81658	0.99593
BRINP1	5	-0.015193	-0.17195	0.81428	0.97174	0.86348	0.99593
BRINP2	5	0.025431	0.26702	0.79024	0.96812	0.78945	0.99593
BRINP3	5	0.030334	0.2959	0.74375	0.96226	0.7673	0.99593
BRIP1	5	-0.020508	-0.23551	0.76375	0.9647	0.81381	0.99593
BRIX1	5	-0.04873	-0.31302	0.52949	0.91748	0.75426	0.99593
BRK1	2	0.0035515	0.020093	0.97445	0.99575	0.98397	0.99954
BRMS1	5	-0.0069268	-0.065331	0.89226	0.98288	0.94791	0.99925
BRMS1L	5	-0.018087	-0.085556	0.78718	0.96812	0.93182	0.99925
BROX	5	0.10635	1.0046	0.18622	0.76267	0.31509	0.99593
BRPF1	5	0.066609	0.66621	0.42258	0.88924	0.50528	0.99593
BRPF3	5	-0.086792	-0.62695	0.29424	0.83882	0.53069	0.99593
BRS3	4	-0.03738	-0.28849	0.64373	0.94737	0.77298	0.99593
BRSK1	5	0.13516	1.4639	0.085971	0.6285	0.14321	0.99593
BRSK2	5	-0.0059361	-0.069082	0.90203	0.98383	0.94492	0.99925
BRWD1	5	-0.042907	-0.42956	0.57809	0.93219	0.66751	0.99593
BRWD3	5	0.05227	0.39413	0.54187	0.92227	0.69349	0.99593
BSCL2	5	0.086167	0.75561	0.29479	0.83899	0.44988	0.99593
BSDC1	5	-0.01576	-0.16497	0.80962	0.97128	0.86897	0.99593
BSG	9	0.044334	0.53598	0.48617	0.90812	0.59198	0.99593
BSN	5	-0.030346	-0.21281	0.67805	0.9517	0.83148	0.99593
BSND	5	-0.047051	-0.45607	0.54443	0.92227	0.64834	0.99593
BSPH1	5	0.029052	0.14262	0.7558	0.96388	0.88659	0.99593
BSPRY	5	0.040308	0.45245	0.64806	0.94855	0.65094	0.99593
BST1	5	-0.050833	-0.43908	0.51283	0.91321	0.6606	0.99593
BST2	5	0.041943	0.48357	0.63434	0.94557	0.62869	0.99593
BSX	5	0.037568	0.24107	0.67383	0.95116	0.8095	0.99593
BTAF1	5	-0.10621	-0.70431	0.21054	0.78554	0.48124	0.99593
BTBD1	5	-0.056131	-0.96996	0.47462	0.90395	0.33207	0.99593
BTBD10	5	4.6183e-07	5.0259e-06	0.96079	0.99408	1	1
BTBD11	5	0.041647	0.47479	0.63679	0.94557	0.63493	0.99593
BTBD16	4	0.1111	0.88681	0.21298	0.78554	0.37518	0.99593
BTBD17	5	0.023421	0.22242	0.80884	0.97121	0.82399	0.99593
BTBD18	5	0.010435	0.098831	0.93286	0.98987	0.92127	0.99879
BTBD2	5	0.036333	0.32538	0.68594	0.95272	0.74489	0.99593
BTBD3	5	-0.11175	-0.83492	0.1881	0.76404	0.40376	0.99593
BTBD6	5	-0.14217	-1.0286	0.10408	0.66091	0.30369	0.99593
BTBD7	5	-0.028575	-0.26078	0.69394	0.95484	0.79426	0.99593
BTBD8	5	-0.081442	-0.37409	0.31939	0.84778	0.70834	0.99593
BTBD9	5	-0.012365	-0.13564	0.84055	0.97544	0.89211	0.99593
BTC	5	-0.013262	-0.11054	0.83122	0.97404	0.91198	0.99785
BTD	5	0.14263	0.87737	0.070588	0.59643	0.38029	0.99593
BTF3	4	-0.10209	-0.62303	0.26819	0.82328	0.53327	0.99593
BTF3L4	7	0.040592	0.31499	0.57342	0.93186	0.75277	0.99593
BTG1	5	0.12228	1.1526	0.12246	0.69424	0.24908	0.99593
BTG2	5	0.1642	1.8011	0.037154	0.48303	0.071684	0.99593
BTG3	4	-0.011532	-0.079266	0.85671	0.97821	0.93682	0.99925
BTG4	5	0.041979	0.4143	0.63407	0.94557	0.67865	0.99593
BTK	5	0.17768	1.4595	0.023881	0.40056	0.14442	0.99593
BTLA	5	-0.0033458	-0.016554	0.92797	0.98899	0.98679	0.99954
BTN1A1	5	-0.012177	-0.10414	0.84227	0.97544	0.91706	0.99868
BTN2A1	5	-0.11232	-0.73541	0.18594	0.76267	0.46209	0.99593
BTN2A2	16	0.074275	1.2807	0.10408	0.66091	0.20029	0.99593
BTN3A1	7	0.085379	0.81569	0.20954	0.78539	0.41468	0.99593
BTN3A2	4	0.04587	0.48664	0.63446	0.94557	0.62651	0.99593
BTN3A3	5	0.082675	0.88055	0.31562	0.84597	0.37856	0.99593
BTNL3	5	0.019371	0.24145	0.84605	0.97673	0.80921	0.99593
BTNL8	9	0.087366	1.4738	0.14628	0.72266	0.14053	0.99593
BTNL9	5	0.057797	0.83588	0.49384	0.90883	0.40322	0.99593
BTRC	5	-0.15536	-0.99249	0.080751	0.61792	0.32096	0.99593
BUB1	5	-0.11134	-0.63388	0.18949	0.76523	0.52616	0.99593
BUB1B	5	-0.050257	-0.60884	0.51688	0.91497	0.54263	0.99593
BUB3	5	-0.020893	-0.28852	0.76058	0.96427	0.77295	0.99593
BUD13	5	-0.066974	-0.79497	0.40264	0.88311	0.42663	0.99593
BUD31	5	-0.13301	-1.0388	0.12468	0.69721	0.2989	0.99593
BVES	5	0.15955	1.2302	0.042319	0.50131	0.21864	0.99593
BYSL	5	-0.087431	-1.1934	0.29079	0.83682	0.23273	0.99593
BZRAP1	5	-0.15935	-1.926	0.073753	0.60118	0.054109	0.99593
BZW1	5	-0.11555	-1.178	0.17339	0.75048	0.23879	0.99593
BZW2	5	-0.10986	-0.61397	0.19488	0.77254	0.53924	0.99593
C10orf10	5	-0.080448	-0.76456	0.32406	0.84922	0.44453	0.99593
C10orf105	5	0.019722	0.17632	0.84283	0.97551	0.86004	0.99593
C10orf107	5	0.097005	0.66926	0.23248	0.79837	0.50333	0.99593
C10orf11	4	0.017071	0.14734	0.89043	0.98279	0.88286	0.99593
C10orf111	5	-0.099061	-1.1881	0.23809	0.80112	0.23481	0.99593
C10orf113	5	-0.024178	-0.2708	0.73226	0.96087	0.78655	0.99593
C10orf118	5	0.07569	0.81636	0.35999	0.86751	0.41429	0.99593
C10orf12	5	0.18025	1.5593	0.021715	0.38598	0.11892	0.99593
C10orf120	5	-0.017918	-0.23499	0.78901	0.96812	0.81422	0.99593
C10orf126	5	-0.014948	-0.25119	0.81617	0.9721	0.80167	0.99593
C10orf128	5	0.055581	0.58051	0.51216	0.91321	0.56157	0.99593
C10orf129	5	0.15074	1.1162	0.056481	0.55483	0.26433	0.99593
C10orf131	4	-0.093996	-0.46063	0.30445	0.84425	0.64507	0.99593
C10orf137	5	0.034715	0.59078	0.70116	0.95745	0.55467	0.99593
C10orf2	5	0.15944	1.4208	0.042486	0.50131	0.15538	0.99593
C10orf25	5	0.090546	0.86355	0.26908	0.82399	0.38783	0.99593
C10orf32	5	0.0839	0.5817	0.30867	0.84498	0.56077	0.99593
C10orf35	5	0.052733	0.62158	0.53815	0.92094	0.53422	0.99593
C10orf53	8	0.048344	0.47972	0.47379	0.90395	0.63143	0.99593
C10orf54	5	0.089869	0.82245	0.27302	0.82594	0.41082	0.99593
C10orf55	5	0.10722	1.1169	0.18205	0.76026	0.26406	0.99593
C10orf62	5	0.1383	1.16	0.079029	0.61389	0.24604	0.99593
C10orf67	5	0.014247	0.15785	0.89476	0.98364	0.87458	0.99593
C10orf68	5	0.079951	0.478	0.33261	0.85338	0.63265	0.99593
C10orf71	5	0.083131	0.90259	0.31312	0.84527	0.36675	0.99593
C10orf76	5	0.052954	0.50259	0.53599	0.92037	0.61525	0.99593
C10orf82	5	-0.058986	-0.67673	0.45463	0.89929	0.49858	0.99593
C10orf88	5	-0.061536	-0.49588	0.43869	0.89446	0.61998	0.99593
C10orf90	5	0.12369	1.0138	0.11785	0.68695	0.31067	0.99593
C10orf91	5	0.11321	1.2113	0.15495	0.7337	0.22577	0.99593
C10orf95	5	-0.19751	-1.9139	0.033433	0.46885	0.055633	0.99593
C10orf99	5	0.053153	0.52834	0.53366	0.91882	0.59726	0.99593
C11orf1	5	0.074814	0.56031	0.36521	0.87078	0.57527	0.99593
C11orf16	5	0.0062822	0.056724	0.97484	0.99575	0.95477	0.99925
C11orf21	5	0.022649	0.20562	0.81667	0.9721	0.83709	0.99593
C11orf24	5	0.047465	0.68817	0.58408	0.93451	0.49134	0.99593
C11orf30	5	-0.044454	-0.58459	0.56592	0.93028	0.55883	0.99593
C11orf31	4	-0.14378	-0.99166	0.13795	0.71429	0.32136	0.99593
C11orf35	5	0.049327	0.59797	0.56692	0.93028	0.54986	0.99593
C11orf40	5	0.01371	0.090708	0.89926	0.98372	0.92772	0.99925
C11orf42	5	-0.050668	-0.46862	0.51405	0.91399	0.63934	0.99593
C11orf44	5	0.13626	1.3362	0.084028	0.62474	0.18149	0.99593
C11orf45	5	0.081901	0.71318	0.3205	0.84805	0.47573	0.99593
C11orf48	5	-0.011882	-0.21556	0.84516	0.97626	0.82933	0.99593
C11orf49	5	-0.059394	-0.36223	0.45174	0.89794	0.71718	0.99593
C11orf52	5	0.086866	0.42487	0.29051	0.8368	0.67093	0.99593
C11orf53	5	0.12249	1.0041	0.12201	0.69424	0.31531	0.99593
C11orf54	5	0.16599	0.99116	0.034655	0.47525	0.32161	0.99593
C11orf57	5	-0.028854	-0.22641	0.69127	0.95372	0.82089	0.99593
C11orf58	3	0.1011	0.79426	0.33517	0.85441	0.42704	0.99593
C11orf63	5	0.13728	1.1439	0.081417	0.61879	0.25265	0.99593
C11orf65	5	0.027322	0.17378	0.77296	0.96633	0.86204	0.99593
C11orf68	5	-0.067979	-0.76916	0.3962	0.88194	0.4418	0.99593
C11orf70	5	0.11248	0.67107	0.15872	0.73663	0.50217	0.99593
C11orf71	5	-0.026884	-0.41114	0.71021	0.95922	0.68097	0.99593
C11orf73	5	-0.16383	-1.4292	0.068033	0.59275	0.15295	0.99593
C11orf74	7	0.056215	0.66536	0.42719	0.88977	0.50582	0.99593
C11orf80	4	-0.18073	-1.5284	0.073253	0.60018	0.1264	0.99593
C11orf82	5	0.13195	1.1068	0.094524	0.64372	0.26837	0.99593
C11orf83	5	-0.01945	-0.29606	0.7743	0.96633	0.76719	0.99593
C11orf84	5	0.093717	0.85872	0.25058	0.81078	0.3905	0.99593
C11orf85	5	0.15233	1.1665	0.05376	0.54505	0.24339	0.99593
C11orf86	5	-0.087313	-0.83497	0.29135	0.83722	0.40373	0.99593
C11orf87	5	0.14319	1.616	0.069977	0.59546	0.10609	0.99593
C11orf88	5	-0.018887	-0.21326	0.77924	0.96771	0.83112	0.99593
C11orf91	5	0.064498	0.63248	0.44008	0.89454	0.52707	0.99593
C11orf94	5	0.0076946	0.10573	0.95918	0.9939	0.9158	0.99866
C12orf10	4	-0.11773	-0.99217	0.20837	0.78379	0.32111	0.99593
C12orf23	5	0.14094	1.1853	0.073476	0.60018	0.23591	0.99593
C12orf29	5	-0.04143	-0.28491	0.58947	0.93591	0.77571	0.99593
C12orf39	5	-0.056255	-0.7987	0.4739	0.90395	0.42446	0.99593
C12orf4	5	0.17546	1.3477	0.025603	0.4142	0.17777	0.99593
C12orf40	5	0.064886	0.60329	0.43724	0.89406	0.54632	0.99593
C12orf42	5	0.096317	0.59965	0.23587	0.7994	0.54874	0.99593
C12orf43	5	-0.02262	-0.24477	0.74625	0.96226	0.80664	0.99593
C12orf44	5	0.084069	0.93539	0.30779	0.84475	0.34959	0.99593
C12orf45	5	-0.057116	-0.38023	0.46812	0.9027	0.70378	0.99593
C12orf49	5	0.23327	1.7307	0.0034988	0.1455	0.083501	0.99593
C12orf5	5	-0.11638	-0.73608	0.17083	0.74612	0.46168	0.99593
C12orf50	5	0.047161	0.43603	0.58803	0.9358	0.66282	0.99593
C12orf52	5	0.12952	0.78721	0.10074	0.6574	0.43116	0.99593
C12orf54	5	-0.035511	-0.36973	0.63734	0.94557	0.71158	0.99593
C12orf56	5	-0.20476	-1.545	0.028213	0.42869	0.12234	0.99593
C12orf57	5	-0.090482	-0.6115	0.27485	0.82734	0.54087	0.99593
C12orf60	5	-0.027276	-0.16189	0.70643	0.95906	0.87139	0.99593
C12orf61	5	0.057605	0.70946	0.49578	0.90916	0.47804	0.99593
C12orf65	5	0.12151	1.2085	0.12479	0.69721	0.22687	0.99593
C12orf66	5	0.069955	0.69532	0.39859	0.88245	0.48685	0.99593
C12orf68	5	-0.047599	-0.37527	0.53926	0.9216	0.70746	0.99593
C12orf71	5	0.11104	0.84315	0.16472	0.74115	0.39914	0.99593
C12orf73	5	0.12084	1.3018	0.12712	0.70258	0.19299	0.99593
C12orf74	5	-0.0088446	-0.16448	0.87488	0.98059	0.86936	0.99593
C12orf75	2	0.247	0.62964	0.03671	0.48073	0.52893	0.99593
C12orf76	5	0.090668	0.80288	0.26819	0.82328	0.42205	0.99593
C12orf77	5	-0.030711	-0.25546	0.67505	0.9514	0.79837	0.99593
C12orf79	8	0.053466	0.54361	0.42414	0.88977	0.58671	0.99593
C13orf35	5	-0.09994	-1.0509	0.23448	0.79837	0.2933	0.99593
C13orf45	5	-0.16323	-1.3559	0.068422	0.59345	0.17514	0.99593
C14orf1	5	0.0086069	0.063489	0.95018	0.99241	0.94938	0.99925
C14orf105	5	0.12015	0.85135	0.12968	0.70679	0.39457	0.99593
C14orf119	5	0.0040232	0.039726	0.99944	0.99983	0.96831	0.9994
C14orf142	5	0.15187	1.0636	0.054482	0.54866	0.2875	0.99593
C14orf159	5	0.10276	0.95584	0.20377	0.77903	0.33915	0.99593
C14orf164	5	-0.1179	-1.0934	0.16633	0.74412	0.2742	0.99593
C14orf166	4	-0.14271	-0.86319	0.1404	0.71764	0.38803	0.99593
C14orf166B	5	0.063678	0.60681	0.44663	0.89578	0.54398	0.99593
C14orf177	5	0.096227	0.85843	0.23642	0.7994	0.39065	0.99593
C14orf178	4	0.15116	0.67004	0.085249	0.62679	0.50283	0.99593
C14orf180	5	0.055307	0.51012	0.51466	0.91412	0.60997	0.99593
C14orf182	5	-0.061668	-0.59976	0.4378	0.89414	0.54867	0.99593
C14orf183	5	-0.0037993	-0.040136	0.92364	0.98766	0.96798	0.9994
C14orf2	3	0.017002	0.12636	0.91397	0.98628	0.89945	0.9966
C14orf28	5	0.13438	0.65602	0.087971	0.63137	0.51181	0.99593
C14orf37	5	0.11587	0.84667	0.14445	0.7211	0.39718	0.99593
C14orf39	5	0.043029	0.28247	0.62429	0.9447	0.77758	0.99593
C14orf79	5	0.13202	0.77892	0.094302	0.64367	0.43603	0.99593
C14orf80	5	0.14154	1.5269	0.072531	0.59853	0.12679	0.99593
C14orf93	5	0.047099	0.414	0.58836	0.9358	0.67887	0.99593
C15orf26	5	0.098373	0.73904	0.2252	0.79296	0.45989	0.99593
C15orf27	5	-0.048002	-0.71767	0.53527	0.91986	0.47296	0.99593
C15orf32	5	0.043453	0.35915	0.62035	0.94351	0.71948	0.99593
C15orf38	5	0.045557	0.95043	0.60219	0.93725	0.34189	0.99593
C15orf38-AP3S2	1	0.085518	0.34129	0.65784	0.95026	0.73289	0.99593
C15orf39	5	0.0067051	0.070153	0.96951	0.99575	0.94407	0.99925
C15orf40	5	0.00066663	0.0088061	0.96729	0.99503	0.99297	0.99973
C15orf41	5	0.069345	0.6481	0.40281	0.88311	0.51692	0.99593
C15orf43	4	-0.055043	-0.8237	0.51983	0.91609	0.41011	0.99593
C15orf48	5	0.11154	0.95035	0.16228	0.73844	0.34194	0.99593
C15orf52	5	0.067755	0.67634	0.4142	0.88603	0.49882	0.99593
C15orf53	5	0.13533	1.6331	0.085805	0.6283	0.10245	0.99593
C15orf54	5	0.033641	0.24746	0.71093	0.95922	0.80455	0.99593
C15orf56	5	0.099988	0.90702	0.21709	0.78747	0.36439	0.99593
C15orf57	5	0.059172	0.80037	0.48189	0.90651	0.4235	0.99593
C15orf59	5	0.076775	0.69823	0.35255	0.86338	0.48503	0.99593
C15orf60	5	-0.055095	-0.5275	0.48223	0.90672	0.59785	0.99593
C15orf61	5	0.051413	0.77681	0.54937	0.92246	0.43727	0.99593
C15orf62	5	0.11341	1.3315	0.15406	0.73289	0.18303	0.99593
C15orf65	5	0.17303	1.295	0.027491	0.42562	0.19532	0.99593
C16orf11	5	0.042842	0.80084	0.62585	0.94501	0.42323	0.99593
C16orf13	5	0.025696	0.41415	0.78824	0.96812	0.67876	0.99593
C16orf3	5	0.093862	1.2369	0.24964	0.81076	0.21614	0.99593
C16orf45	5	0.0020624	0.015923	0.98084	0.99701	0.9873	0.99954
C16orf46	5	0.043454	0.42798	0.62035	0.94351	0.66866	0.99593
C16orf52	5	0.00024109	0.0025315	0.96296	0.99432	0.99798	0.99973
C16orf54	5	-0.0097215	-0.12174	0.86677	0.97923	0.90311	0.99701
C16orf58	5	0.012116	0.17038	0.91669	0.98673	0.86471	0.99593
C16orf59	5	-0.011874	-0.23314	0.84527	0.97633	0.81566	0.99593
C16orf62	5	-0.045472	-0.43354	0.55698	0.92643	0.66462	0.99593
C16orf70	5	-0.066504	-1.076	0.4057	0.88356	0.28193	0.99593
C16orf71	5	-0.017384	-0.30659	0.7949	0.96965	0.75915	0.99593
C16orf72	5	-0.15728	-1.9631	0.077252	0.61009	0.049629	0.99593
C16orf74	4	0.16551	1.2888	0.057703	0.5595	0.19745	0.99593
C16orf78	5	0.087733	0.96074	0.28513	0.8349	0.33668	0.99593
C16orf80	5	0.2039	1.3631	0.0088859	0.23916	0.17284	0.99593
C16orf86	5	-0.0074326	-0.089512	0.88782	0.98279	0.92867	0.99925
C16orf87	4	-0.07555	-0.4236	0.39653	0.88195	0.67185	0.99593
C16orf89	5	0.035394	1.0489	0.69438	0.95485	0.29424	0.99593
C16orf90	5	-0.037838	-0.46724	0.61913	0.94291	0.64033	0.99593
C16orf91	5	-0.035762	-0.65319	0.6354	0.94557	0.51363	0.99593
C16orf92	5	-0.17809	-2.1412	0.049595	0.53092	0.032255	0.99593
C16orf93	5	0.018784	0.15802	0.85188	0.97756	0.87444	0.99593
C16orf95	5	-0.074728	-0.85392	0.35394	0.86381	0.39315	0.99593
C16orf96	5	-0.071242	-0.94706	0.37515	0.87657	0.34361	0.99593
C16orf97	5	0.032117	0.43231	0.72537	0.96007	0.66552	0.99593
C17orf102	5	-0.18116	-1.0483	0.045707	0.51534	0.2945	0.99593
C17orf104	5	-0.16817	-1.2027	0.062535	0.57368	0.22907	0.99593
C17orf105	4	0.0071758	0.054713	0.98051	0.99678	0.95637	0.99925
C17orf107	5	0.07432	0.84799	0.36877	0.87275	0.39644	0.99593
C17orf112	5	0.029654	0.20015	0.74931	0.96226	0.84136	0.99593
C17orf47	5	0.08845	0.54821	0.28074	0.83155	0.58355	0.99593
C17orf49	6	-0.18538	-1.8317	0.026769	0.42096	0.066999	0.99593
C17orf50	5	0.036868	0.33765	0.68077	0.95199	0.73563	0.99593
C17orf51	5	0.11069	1.1388	0.16661	0.74412	0.25478	0.99593
C17orf53	5	0.039646	0.43582	0.65517	0.95025	0.66297	0.99593
C17orf58	8	-0.13383	-1.6764	0.054204	0.54678	0.093668	0.99593
C17orf59	5	0.073055	0.79219	0.37787	0.87667	0.42825	0.99593
C17orf62	5	0.077284	0.90785	0.34938	0.86237	0.36395	0.99593
C17orf64	5	0.017663	0.17221	0.86177	0.97849	0.86327	0.99593
C17orf66	5	-0.057141	-0.71518	0.46801	0.9027	0.4745	0.99593
C17orf70	5	0.036355	0.43905	0.68572	0.95256	0.66063	0.99593
C17orf72	10	0.14519	2.0922	0.0096079	0.24856	0.036421	0.99593
C17orf74	5	0.12075	1.2598	0.1274	0.70303	0.20776	0.99593
C17orf75	5	-0.12926	-1.2333	0.13384	0.71029	0.21746	0.99593
C17orf77	5	0.082409	0.53819	0.31773	0.84762	0.59045	0.99593
C17orf78	5	0.020168	0.18487	0.83883	0.97544	0.85333	0.99593
C17orf80	5	-0.054763	-0.4104	0.48473	0.90728	0.68152	0.99593
C17orf82	5	-0.054038	-0.67953	0.49023	0.90879	0.4968	0.99593
C17orf85	5	0.065047	0.46284	0.43574	0.89345	0.64348	0.99593
C17orf89	5	-0.16254	-1.9244	0.069255	0.59534	0.054305	0.99593
C17orf96	5	-0.034549	-0.39178	0.64467	0.94785	0.69522	0.99593
C17orf97	5	0.031496	0.32036	0.73153	0.96069	0.74869	0.99593
C17orf98	5	0.067684	0.5044	0.41486	0.88644	0.61398	0.99593
C17orf99	5	0.017554	0.31501	0.86238	0.97849	0.75275	0.99593
C18orf21	7	-0.080834	-0.98627	0.2518	0.8115	0.324	0.99593
C18orf25	5	0.024003	0.33106	0.80362	0.97036	0.7406	0.99593
C18orf32	5	-0.067454	-0.38875	0.40014	0.88245	0.69746	0.99593
C18orf42	2	0.083094	0.7887	0.52521	0.91748	0.43029	0.99593
C18orf54	4	0.089753	0.61742	0.32522	0.84953	0.53696	0.99593
C18orf63	5	0.050963	0.4719	0.55376	0.92461	0.637	0.99593
C18orf64	5	0.028488	0.40271	0.7608	0.96427	0.68716	0.99593
C18orf8	5	0.054237	0.59081	0.52388	0.91743	0.55465	0.99593
C19orf10	5	0.16454	1.595	0.036488	0.47991	0.1107	0.99593
C19orf12	5	0.033642	0.48927	0.71087	0.95922	0.62465	0.99593
C19orf18	5	-0.066853	-0.71222	0.40353	0.88319	0.47633	0.99593
C19orf24	5	-0.028435	-0.38476	0.69516	0.95485	0.70042	0.99593
C19orf25	5	0.021622	0.32931	0.82589	0.97273	0.74192	0.99593
C19orf26	5	0.16779	1.8398	0.032878	0.46614	0.065805	0.99593
